IDENT,RAW,GOLD,digitize_flagged
100152,ENGINE OVERSPEED UP TO 3400 RPM @ TERMINATION OF AN AUTO. FINISHED VALVE TRAIN OVERSPEED INSP.  WAS COMPLET,engine overspeed up to 3400 rpm at termination of an autorotation. finished valve train overspeed inspection was completed,False
100153,#2 ROCKER COVER GASKET LEAKING. REPLACED GASKET.,number 2 rocker cover gasket leaking. replaced gasket.,False
100154,"#2 CYLINDER HAS LOW COMPRESSION. PERFORMED ENGINE RUN UP TO OPERATING TEMPERATURES, PERF",number 2 cylinder has low compression. performed engine run up to operating temperatures,False
100155,#2 ROCKER BOX COVER SCREWS LOOSE. RETORQUED SCREWS.,number 2 rocker box cover screws loose. retorqued screws.,False
100156,#3 BAFFLE BUTTON PLUG BAD. INSTALLED NEW BUTTON PLUG.,number 3 baffle button plug bad. installed new button plug.,False
100157,"R/H ENG ROUGH IN FLIGHT. RAN A/C, COULDN'T DUPLICATE DISCREP. NO DEFECTS NOTED D","right-hand engine rough in flight. ran aircraft, couldn't duplicate discrepancy. no defects noted",False
100158,#1 & 3 ROCKER COVERS ARE LEAKING. REMOVED & REPLACED 1 & 3 ROCKER COVERS.,number 1 and number 3 rocker covers are leaking. removed and replaced number 1 and number 3 rocker covers.,False
100159,R/H FWD BAFFLE SEAL LOOSE. RESECURED BAFFLE SEAL.,right-hand forward baffle seal loose. resecured baffle seal.,False
100160,"WHILE TAXIING, ENGINE QUIT. FOUND #4 INTAKE WAS LEAKING. REMOVED & REPLACED INTAKE","while taxiing, engine quit. found number 4 intake was leaking. removed and replaced intake",False
100161,"R/H ENG, FWD I/B BAFFLE HAS SMALL CRACK. STOP DRILLED CRACK.","right-hand engine, forward inboard baffle has small crack. stop drilled crack.",False
100162,"BOTH ENGS, ALL ROCKER COVERS LOOSE. TIGHTENED ALL SCREWS FOR ROCKER COVERS.","both engines, all rocker covers loose. tightened all screws for rocker covers.",False
100163,L/H ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR. OPS & LEAK CHECKED GOOD.,left-hand engine needs to be removed to facilitate repair. operations and leak checked good.,False
100164,R/H ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR. OPS & LEAK CHECKED GOOD.,right-hand engine needs to be removed to facilitate repair. operations and leak checked good.,False
100165,R/H ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR. INSTALLED R/H ENGINE TO AIRFRAME.,right-hand engine needs to be removed to facilitate repair. installed right-hand engine to airframe.,False
100166,R/H ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR. FINISHED INSTALLING NACELLE WIRING.,right-hand engine needs to be removed to facilitate repair. finished installing nacelle wiring.,False
100167,L/H ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR. FINISHED REINSTALL OF NACELLE WIRING.,left-hand engine needs to be removed to facilitate repair. finished reinstall of nacelle wiring.,False
100168,R/H ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR. CONTINUED WIRING & ENGINE CONTROL INSTALLATION.,right-hand engine needs to be removed to facilitate repair. continued wiring and engine control installation.,False
100169,L/H ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR. PRESERVED CYLINDERS. PREPARED ENGINE FOR STORAGE.,left-hand engine needs to be removed to facilitate repair. preserved cylinders. prepared engine for storage.,False
100170,R/H ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR. SEALED CONTROL CABLE & ELECTRICAL HARNESS @ FIREWALL.,right-hand engine needs to be removed to facilitate repair. sealed control cable and electrical harness at firewall.,False
100171,"L/H ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR. INSTALLED & TIMED MAGNETOS. ROUTED, CONNECTED WIRING &","left-hand engine needs to be removed to facilitate repair. installed and timed magnetos. routed, connected wiring",False
100172,L/H ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR. UNPACKED ENGINE FROM PALLET. INSTALLED ENGINE ASSY TO A,left-hand engine needs to be removed to facilitate repair. unpacked engine from pallet. installed engine assembly to airframe,False
100173,"L/H ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR. RAN WIRING THROUGH FIREWALL, RAN CABLES THROUGH FIREWAL","left-hand engine needs to be removed to facilitate repair. ran wiring through firewall, ran cables through firewall",False
100174,"L/H ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR. ROUTED & SECURED WIRING, FUEL & OIL LINES, CONTROL CABL","left-hand engine needs to be removed to facilitate repair. routed and secured wiring, fuel and oil lines, control cable",False
100175,L/H ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR. SEALED CONTROL CABLE & ELECTRICAL HARNESS @ FIREWALL. R,left-hand engine needs to be removed to facilitate repair. sealed control cable and electrical harness at firewall,False
100176,"L/H ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR. CLEANED PLUGS, SERVICED OIL. RAN L/H ENGINE, ALL INDICA","left-hand engine needs to be removed to facilitate repair. cleaned plugs, serviced oil. ran left-hand engine",False
100177,"L/H ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR. REMOVED LEFT ENGINE, PROP/MOUNT ASSY.","left-hand engine needs to be removed to facilitate repair. removed left engine, propeller and mount assembly.",False
100178,L/H ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR. REMOVED OIL SUMP & ACCESSORY CASE. INSPECTED IAW,left-hand engine needs to be removed to facilitate repair. removed oil sump and accessory case. inspected in accordance with reference manual,False
100179,R/H ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR. STARTED WIRING INSTALLATION & CONTROL CABLE INSTALLATIO,right-hand engine needs to be removed to facilitate repair. started wiring installation and control cable installation,False
100180,R/H ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR. CONTINUED WIRING & CONTROL CABLE ROUTING. CONNECTED COW,right-hand engine needs to be removed to facilitate repair. continued wiring and control cable routing.,False
100181,R/H ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR. CONNECTED WIRING & SECURED. ATTACHED & RIGGED ENGINE CO,right-hand engine needs to be removed to facilitate repair. connected wiring and secured. attached and rigged engine,False
100182,"R/H ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR. CLEANED PLUGS, SERVICED OIL. RAN ENGINE, ALL INDICATION","right-hand engine needs to be removed to facilitate repair. cleaned plugs, serviced oil. ran engine",False
100183,R/H ENGINE NEEDS TO BE REMOVED TO FACILITATE REPAIR. REMOVED R/H ENGINE/PROP/MOUNT ASSY. PRESERVED CYLS. PAL,"right-hand engine needs to be removed to facilitate repair. removed right-hand engine, propeller, and mount assembly. preserved cylinders.",False
100184,REMOVE ENGINE TO FACILITATE FIREWALL REPAIR. REMOVED ENGINE.,remove engine to facilitate firewall repair. removed engine.,False
100185,REINSTALL ENGINE AFTER REPAIR TO FIREWALL. INSTALLED ENGINE AFTER REPAIR TO FIREWALL WAS COMPLETED,reinstall engine after repair to firewall. installed engine after repair to firewall was completed,False
100186,REINSTALL ENGINE AFTER REPAIR TO FIREWALL. FIREWALL REPAIRED BY ODEGAARD WINGS.,reinstall engine after repair to firewall. firewall repaired by odegaard wings.,False
100187,#2 & 4 INTAKE GASKET LEAKING. REMOVED & REPLACED #2 & 4 INTAKE GASKETS.,number 2 and number 4 intake gasket leaking. removed and replaced number 2 and number 4 intake gaskets.,False
100188,#2 INTAKE LEAKING. REMOVED & REPLACED INTAKE GASKET.,number 2 intake leaking. removed and replaced intake gasket.,False
100189,#3 ROCKER COVER LEAKING. REMOVED & REPLACED #3 ROCKER COVER GASKET.,number 3 rocker cover leaking. removed and replaced number 3 rocker cover gasket.,False
100190,AFT BAFFLE SCREW LOOSE. TIGHTENED BAFFLE SCREW.,aft baffle screw loose. tightened baffle screw.,False
100191,#4 REAR ENGINE BAFFLE CRACKED. STOP DRILLED CRACK.,number 4 rear engine baffle cracked. stop drilled crack.,False
100192,INDUCTION TUBE HOSE CLAMPS LOOSE (ALL CYLS). TIGHTENED HOSE CLAMPS.,"induction tube hose clamps loose, all cylinders. tightened hose clamps.",False
100193,#3 CYL EXHAUST SEAL LEAKING. REMOVED & REPLACED SEAL.,number 3 cylinder exhaust seal leaking. removed and replaced seal.,False
100194,FELT ON #1 & 3 BAFFLE COMING LOOSE. PREPPED AREA & APPLIED SEALANT.,felt on number 1 and number 3 baffle coming loose. prepped area and applied sealant.,False
100195,ENGINE BAFFLE BUTTONS WORN. REMOVED & REPLACED ENGINE BAFFLE BUTTONS ON L/H & R/H.,engine baffle buttons worn. removed and replaced engine baffle buttons on left-hand and right-hand.,False
100196,MISSING SCREW ON #3 ROCKER COVER. INSTALLED NEW SCREW.,missing screw on number 3 rocker cover. installed new screw.,False
100197,#2 & 4 INTAKES ARE LEAKING. REMOVED & REPLACED INTAKE GASKETS.,number 2 and number 4 intakes are leaking. removed and replaced intake gaskets.,False
100198,#2 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,number 2 rocker cover gasket leaking. removed and replaced rocker cover gasket.,False
100199,"ENGINE RUNS ROUGH AFTER START. ENGINE SHUT DOWN WHEN POWER T. STARTED A/C, VERIFIED ENGINE RUNS VERY ROUGH. #3 EGT WA","engine runs rough after start. started aircraft, verified engine runs very rough.",False
100200,ENGINE RUNS ROUGH AFTER START. ENGINE SHUT DOWN WHEN POWER T. PERFORMED SI 388C ON ALL 4 CYLINDERS. REAMED EXHAUST VA,engine runs rough after start. performed service instruction 91 c on all 4 cylinders. reamed exhaust valve guides,False
100201,"LACING CORD LOOSE ON SCAT TUBING + IGN LEAD TO FRAME, R/H SI. REPLACED BOTH LACINGS.",lacing cord loose on scat tubing plus ignition lead to frame. replaced both lacings.,False
100202,ALL ROCKER COVER SCREWS ARE LOOSE ON L/H ENGINE. TIGHTENED ALL SCREWS.,all rocker cover screws are loose on left-hand engine. tightened all screws.,False
100203,#2 INTAKE LEAKING ON R/H ENGINE. REMOVED & REPLACED #2 INTAKE GASKET ON R/H ENGINE.,number 2 intake leaking on right-hand engine. removed and replaced number 2 intake gasket on right-hand engine.,False
100204,"INTAKES 2, # & 4 LEAKING ON L/H ENGINE. REMOVED & REPLACED INTAKE GASKET 2, 3 & 4 ON L/H ENGINE","intakes 2 and 4 leaking on left-hand engine. removed and replaced intake gasket 2, 3 and 4 on left-hand engine",False
100205,ROCKER COVERS 2 & 4 LEAKING ON R/H ENGINE. REMOVED & REPLACED #2 & 4 ROCKER COVER GASKETS ON R/H E,rocker covers 2 and 4 leaking on right-hand engine. removed and replaced number 2 and number 4 rocker cover gaskets on right-hand engine,False
100206,"ON RIGHT ENG START, ENGINE RAN VERY ROUGH. REMOVED & REPLACED #3 CYL ASSY. REEMED 1, 2, 4 EXHAUST","on right engine start, engine ran very rough. removed and replaced number 3 cylinder assembly. reamed 1, 2 and 4 exhaust valve guides",False
100207,"ON RIGHT ENG START, ENGINE RAN VERY ROUGH. RAN ENGINE, #3 CYL NO EGT. PULLED PROP THROUGH 4 COMPRE","on right engine start, engine ran very rough. ran engine, number 3 cylinder no egt. pulled propeller through 4 compressions",False
100208,#2 INTAKE IS LEAKING. REMOVED & REPLACED INTAKE GASKETS.,number 2 intake is leaking. removed and replaced intake gaskets.,False
100209,CYL #2 INTAKE GASKET IS LEAKING. REMOVED & REPLACED CYL #2 INTAKE GASKET.,cylinder number 2 intake gasket is leaking. removed and replaced cylinder number 2 intake gasket.,False
100210,CYL #2 & 3 ROCKER COVERS LEAKING. REMOVED & REPLACED CYL #2 & 3 ROCKER COVER GASKETS.,cylinder number 2 and number 3 rocker covers leaking. removed and replaced cylinder number 2 and number 3 rocker cover gaskets.,False
100211,"CYL #3 AFT BAFFLE I/B SCREW BRACKET RIVETS ARE SHEARED OFF. REMOVED CYL #3 AFT BAFFLE, REPLACED BROKEN FASTENERS &","cylinder number 3 aft baffle inboard screw bracket rivets are sheared off. removed cylinder number 3 aft baffle, replaced broken fasteners",False
100212,#3 ROCKER COVER LEAKING. REMOVED & REPLACED ROCKER COVER W/ NEW.,number 3 rocker cover leaking. removed and replaced rocker cover with new.,False
100213,#2 & 4 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED GASKETS.,number 2 and number 4 rocker cover gaskets leaking. removed and replaced gaskets.,False
100214,R/H ENGINE #2 INTAKE IS LEAKING. REMOVED & REPLACED GASKET.,right-hand engine number 2 intake is leaking. removed and replaced gasket.,False
100215,L/H ENGINE #4 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED GASKET.,left-hand engine number 4 rocker cover gasket leaking. removed and replaced gasket.,False
100216,"R/H ENGINE, ALL 4 ROCKER COVER GASKETS SEEPING. REMOVED & REPLACED ALL GASKETS.","right-hand engine, all 4 rocker cover gaskets seeping. removed and replaced all gaskets.",False
100217,R/H REAR ENGINE BAFFLE SCREW MISSING. INSTALLED NEW SCREW.,right-hand rear engine baffle screw missing. installed new screw.,False
100218,ROCKER BOX COVER SCREWS LOOSE (ALL CYLS). RETORQUED SCREWS.,"rocker box cover screws loose, all cylinders. retorqued screws.",False
100219,INDUCTION TUBE HOSE CLAMPS LOOSE (ALL CYLS). TIGHTENED HOSE CLAMPS.,"induction tube hose clamps loose, all cylinders. tightened hose clamps.",False
100220,#2 INTAKE LEAKING. REMOVED & REPLACED #2 INTAKE GASKET.,number 2 intake leaking. removed and replaced number 2 intake gasket.,False
100221,#4 ROCKER COVER IS LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,number 4 rocker cover is leaking. removed and replaced rocker cover gasket.,False
100222,INDUCTION TUBE HOSE CLAMPS LOOSE (ALL CYL). TIGHTENED HOSE CLAMPS.,"induction tube hose clamps loose, all cylinders. tightened hose clamps.",False
100223,#2 & 4 ROCKER BOX COVER SCREWS LOOSE. RETORQUED #2 & 4 ROCKER BOX COVER SCREWS.,number 2 and number 4 rocker box cover screws loose. retorqued number 2 and number 4 rocker box cover screws.,False
100224,L/H ENGINE #1 INTAKE LEAKING. REMOVED & REPLACED L/H #1 INTAKE GASKET.,left-hand engine number 1 intake leaking. removed and replaced left-hand number 1 intake gasket.,False
100225,R/H ENGINE #2 & 1 INTAKE LEAKING. REMOVED & REPLACED R/H ENGINE INTAKE GASKETS 1 & 2.,right-hand engine number 2 and number 1 intake leaking. removed and replaced right-hand engine intake gaskets 1 and 2.,False
100226,R/H FWD UPPER BAFFLE SEAL IS LOOSE. REPLACED BAFFLE SEAL.,right-hand forward upper baffle seal is loose. replaced baffle seal.,False
100227,#4 ROCKER COVER IS LEAKING. REMOVED & REPLACED GASKET.,number 4 rocker cover is leaking. removed and replaced gasket.,False
100228,ROCKER BOX COVER SCREWS LOOSE. RETORQUE ROCKER BOX COVER SCREWS.,rocker box cover screws loose. retorque rocker box cover screws.,False
100229,#4 ROCKER GASKET LEAKING. REPLACED ROCKER GASKET.,number 4 rocker gasket leaking. replaced rocker gasket.,False
100230,#2 ROCKER COVER IS LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,number 2 rocker cover is leaking. removed and replaced rocker cover gasket.,False
100231,"#4 CYL HAS NO COMPRESSION. INSTALLED NEW GASKET, LEAK CK GOOD.","number 4 cylinder has no compression. installed new gasket, leak check good.",False
100232,"#4 CYL HAS NO COMPRESSION. INSPECTED VALVES, FOUND NO DEFECTS. RAN A/C & RECHECKED","number 4 cylinder has no compression. inspected valves, found no defects. ran aircraft and rechecked",False
100233,SCREW MISSING ON #3 BAFFLE. REPLACED SCREW.,screw missing on number 3 baffle. replaced screw.,False
100234,#2 ROCKER COVER IS LEAKING. REPLACED GASKET.,number 2 rocker cover is leaking. replaced gasket.,False
100235,INDUCTION TUBE HOSE CLAMPS LOOSE. TIGHTENED HOSE CLAMPS.,induction tube hose clamps loose. tightened hose clamps.,False
100236,R/H ENG CYL #3 INTAKE IS LEAKING. REPLACED INTAKE GASKET.,right-hand engine cylinder number 3 intake is leaking. replaced intake gasket.,False
100237,L/H ENG #4 INDUCTION TUBE GASKET LEAKING. REPLACED INTAKE GASKET.,left-hand engine number 4 induction tube gasket leaking. replaced intake gasket.,False
100238,L/H ENG CYL #1 FWD BAFFLE SEAL IS LOOSE. RESECURED #1 FWD BAFFLE SEAL.,left-hand engine cylinder number 1 forward baffle seal is loose. resecured number 1 forward baffle seal.,False
100239,"L/H ENG #1, 2 & 3 ROCKER BOX COVERS LEAKING. REPLACED ROCKER COVER GASKETS.","left-hand engine numbers 1, 2 and 3 rocker box covers leaking. replaced rocker cover gaskets.",False
100240,R/H ENG #2 INTAKE TUBE GASKET IS LEAKING. INSTALLED NEW #2 INTAKE TUBE GASKET.,right-hand engine number 2 intake tube gasket is leaking. installed new number 2 intake tube gasket.,False
100241,R/H ENG ALL ROCKER COVER GASKETS LEAKING. INSTALLED NEW R/H ENG ROCKER BOX COVER GASKETS.,right-hand engine all rocker cover gaskets leaking. installed new right-hand engine rocker box cover gaskets.,False
100242,AFT BAFFLE BRACKET RIVETS SHEARED. RESECURED BAFFLE BRACKET.,aft baffle bracket rivets sheared. resecured baffle bracket.,False
100243,#3 AFT BAFFLE IS WORN THROUGH AT I/B CYLINDER WRAP. REMOVED WORN PIECE. FABRICATED REPLACEMENT FROM LIKE MA,number 3 aft baffle is worn through at inboard cylinder wrap. removed worn piece. fabricated replacement from like material,False
100244,FRONT R/H BAFFLE SIDE HAS A CRACK BY SCREW. STOP DRILLED CRACK.,front right-hand baffle side has a crack by screw. stop drilled crack.,False
100245,FRONT R/H BAFFLE WORN THROUGH FROM MUFFLER SHROUD. REMOVED BAFFLE.,front right-hand baffle worn through from muffler shroud. removed baffle.,False
100246,FRONT R/H BAFFLE WORN THROUGH FROM MUFFLER SHROUD. FABRICATED PATCH W/ LIKE MATERIALS. RIVETED IAW,front right-hand baffle worn through from muffler shroud. fabricated patch with like materials. riveted in accordance with reference manual,False
100247,"#2, 3 & 4 ROCKER GASKETS LEAKING. REPLACED #2, 3 & 4 ROCKER GASKETS. LEAK CHECK GOOD.","numbers 2, 3 and 4 rocker gaskets leaking. replaced numbers 2, 3 and 4 rocker gaskets. leak check good.",False
100248,#3 AFT BAFFLE CRACKED IN SEVERAL PLACES. INSTALLED NEW BAFFLE.,number 3 aft baffle cracked in several places. installed new baffle.,False
100249,#3 AFT BAFFLE CRACKED IN SEVERAL PLACES. REMOVED R/H REAR BAFFLE.,number 3 aft baffle cracked in several places. removed right-hand rear baffle.,False
