IDENT,RAW,GOLD,digitize_flagged
100203,#2 INTAKE LEAKING ON R/H ENGINE. REMOVED & REPLACED #2 INTAKE GASKET ON R/H ENGINE.,number 2 intake leaking on right-hand engine. removed and replaced number 2 intake gasket on right-hand engine.,False
100207,"ON RIGHT ENG START, ENGINE RAN VERY ROUGH. RAN ENGINE, #3 CYL NO EGT. PULLED PROP THROUGH 4 COMPRE","on right engine start, engine ran very rough. ran engine, number 3 cylinder no egt. pulled propeller through 4 compressions",False
100208,#2 INTAKE IS LEAKING. REMOVED & REPLACED INTAKE GASKETS.,number 2 intake is leaking. removed and replaced intake gaskets.,False
100209,CYL #2 INTAKE GASKET IS LEAKING. REMOVED & REPLACED CYL #2 INTAKE GASKET.,cylinder number 2 intake gasket is leaking. removed and replaced cylinder number 2 intake gasket.,False
100210,CYL #2 & 3 ROCKER COVERS LEAKING. REMOVED & REPLACED CYL #2 & 3 ROCKER COVER GASKETS.,cylinder number 2 and number 3 rocker covers leaking. removed and replaced cylinder number 2 and number 3 rocker cover gaskets.,False
100213,#2 & 4 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED GASKETS.,number 2 and number 4 rocker cover gaskets leaking. removed and replaced gaskets.,False
100214,R/H ENGINE #2 INTAKE IS LEAKING. REMOVED & REPLACED GASKET.,right-hand engine number 2 intake is leaking. removed and replaced gasket.,False
100215,L/H ENGINE #4 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED GASKET.,left-hand engine number 4 rocker cover gasket leaking. removed and replaced gasket.,False
100217,R/H REAR ENGINE BAFFLE SCREW MISSING. INSTALLED NEW SCREW.,right-hand rear engine baffle screw missing. installed new screw.,False
100220,#2 INTAKE LEAKING. REMOVED & REPLACED #2 INTAKE GASKET.,number 2 intake leaking. removed and replaced number 2 intake gasket.,False
100222,INDUCTION TUBE HOSE CLAMPS LOOSE (ALL CYL). TIGHTENED HOSE CLAMPS.,"induction tube hose clamps loose, all cylinders. tightened hose clamps.",False
100224,L/H ENGINE #1 INTAKE LEAKING. REMOVED & REPLACED L/H #1 INTAKE GASKET.,left-hand engine number 1 intake leaking. removed and replaced left-hand number 1 intake gasket.,False
100225,R/H ENGINE #2 & 1 INTAKE LEAKING. REMOVED & REPLACED R/H ENGINE INTAKE GASKETS 1 & 2.,right-hand engine number 2 and number 1 intake leaking. removed and replaced right-hand engine intake gaskets 1 and 2.,False
100226,R/H FWD UPPER BAFFLE SEAL IS LOOSE. REPLACED BAFFLE SEAL.,right-hand forward upper baffle seal is loose. replaced baffle seal.,False
100228,ROCKER BOX COVER SCREWS LOOSE. RETORQUE ROCKER BOX COVER SCREWS.,rocker box cover screws loose. retorque rocker box cover screws.,False
100229,#4 ROCKER GASKET LEAKING. REPLACED ROCKER GASKET.,number 4 rocker gasket leaking. replaced rocker gasket.,False
100230,#2 ROCKER COVER IS LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,number 2 rocker cover is leaking. removed and replaced rocker cover gasket.,False
100232,"#4 CYL HAS NO COMPRESSION. INSPECTED VALVES, FOUND NO DEFECTS. RAN A/C & RECHECKED","number 4 cylinder has no compression. inspected valves, found no defects. ran aircraft and rechecked",False
100233,SCREW MISSING ON #3 BAFFLE. REPLACED SCREW.,screw missing on number 3 baffle. replaced screw.,False
100234,#2 ROCKER COVER IS LEAKING. REPLACED GASKET.,number 2 rocker cover is leaking. replaced gasket.,False
100235,INDUCTION TUBE HOSE CLAMPS LOOSE. TIGHTENED HOSE CLAMPS.,induction tube hose clamps loose. tightened hose clamps.,False
100239,"L/H ENG #1, 2 & 3 ROCKER BOX COVERS LEAKING. REPLACED ROCKER COVER GASKETS.","left-hand engine numbers 1, 2 and 3 rocker box covers leaking. replaced rocker cover gaskets.",False
100240,R/H ENG #2 INTAKE TUBE GASKET IS LEAKING. INSTALLED NEW #2 INTAKE TUBE GASKET.,right-hand engine number 2 intake tube gasket is leaking. installed new number 2 intake tube gasket.,False
100241,R/H ENG ALL ROCKER COVER GASKETS LEAKING. INSTALLED NEW R/H ENG ROCKER BOX COVER GASKETS.,right-hand engine all rocker cover gaskets leaking. installed new right-hand engine rocker box cover gaskets.,False
100242,AFT BAFFLE BRACKET RIVETS SHEARED. RESECURED BAFFLE BRACKET.,aft baffle bracket rivets sheared. resecured baffle bracket.,False
100243,#3 AFT BAFFLE IS WORN THROUGH AT I/B CYLINDER WRAP. REMOVED WORN PIECE. FABRICATED REPLACEMENT FROM LIKE MA,number 3 aft baffle is worn through at inboard cylinder wrap. removed worn piece. fabricated replacement from like material,False
100244,FRONT R/H BAFFLE SIDE HAS A CRACK BY SCREW. STOP DRILLED CRACK.,front right-hand baffle side has a crack by screw. stop drilled crack.,False
100246,FRONT R/H BAFFLE WORN THROUGH FROM MUFFLER SHROUD. FABRICATED PATCH W/ LIKE MATERIALS. RIVETED IAW,front right-hand baffle worn through from muffler shroud. fabricated patch with like materials. riveted in accordance with reference manual,False
100247,"#2, 3 & 4 ROCKER GASKETS LEAKING. REPLACED #2, 3 & 4 ROCKER GASKETS. LEAK CHECK GOOD.","numbers 2, 3 and 4 rocker gaskets leaking. replaced numbers 2, 3 and 4 rocker gaskets. leak check good.",False
100248,#3 AFT BAFFLE CRACKED IN SEVERAL PLACES. INSTALLED NEW BAFFLE.,number 3 aft baffle cracked in several places. installed new baffle.,False
100249,#3 AFT BAFFLE CRACKED IN SEVERAL PLACES. REMOVED R/H REAR BAFFLE.,number 3 aft baffle cracked in several places. removed right-hand rear baffle.,False
100250,SCREW MISSING IN #4 ROCKER COVER. INSTALLED & TORQUED NEW SCREW IN #4 ROCKER BOX COVER. R,screw missing in number 4 rocker cover. installed and torqued new screw in number 4 rocker box cover.,False
100251,#2 INTAKE IS LEAKING. REPLACED GASKET.,number 2 intake is leaking. replaced gasket.,False
100253,REMOVE ENGINE TO FACILITATE FIREWALL REPAIR. REMOVED ENGINE TO FACILITATE REPAIR BY ODEGAARD WINGS.,remove engine to facilitate firewall repair. removed engine to facilitate repair by odegaard wings.,False
100254,REMOVE ENGINE TO FACILITATE FIREWALL REPAIR. REINSTALLED ENGINE IAW MAINTENANCE MAN,remove engine to facilitate firewall repair. reinstalled engine in accordance with maintenance manual,False
100257,"DOING MAX PERFORM T/O @ 3200, MP WON'T GO ANY HIGHER THAN 24. REQUIRES MX FLIGHT TO VERIFY DISCREPANCY","doing max performance takeoff at 3200, manifold pressure won't go any higher than 24. requires maintenance flight to verify discrepancy",False
100259,#2 & 4 CYLINDER ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED #2 & 4 GASKETS.,number 2 and number 4 cylinder rocker cover gaskets leaking. removed and replaced number 2 and number 4 gaskets.,False
100260,"#1, 2 & 3 ROCKER BOX COVER SCREWS LOOSE. TIGHTENED SCREWS.","numbers 1, 2 and 3 rocker box cover screws loose. tightened screws.",False
100262,ROCKER BOX COVER SCREWS LOOSE (ALL CYL). TIGHTENED SCREWS.,"rocker box cover screws loose, all cylinders. tightened screws.",False
100264,#3 INTAKE LEAKING AT CLAMP. READJUSTED & TIGHTENED CLAMP.,number 3 intake leaking at clamp. readjusted and tightened clamp.,False
100265,#2 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET W/ NEW.,number 2 intake gasket leaking. removed and replaced intake gasket with new.,False
100266,"RIVET PULLED THROUGH BAFFLE SEAL, #1 CYL. REMOVED OLD RIVET & INSTALLED NEW RIVET.","rivet pulled through baffle seal, number 1 cylinder. removed old rivet and installed new rivet.",False
100267,#3 ROCKER COVER LEAKING. REMOVED & REPLACED GASKET.,number 3 rocker cover leaking. removed and replaced gasket.,False
100270,"#1, 2, 3 CYLINDER INTAKE GASKETS LEAKING. INSTALLED NEW INTAKE GASKETS.","numbers 1, 2 and 3 cylinder intake gaskets leaking. installed new intake gaskets.",False
100271,#4 ROCKER COVER IS LEAKING. REMOVED & REPLACED #4 ROCKER COVER GASKET.,number 4 rocker cover is leaking. removed and replaced number 4 rocker cover gasket.,False
100272,AFT R/H BAFFLE HAS MISSING RIVET. REMOVED & REPLACED RIVET.,aft right-hand baffle has missing rivet. removed and replaced rivet.,False
100273,#2 & 4 ROCKER COVERS LEAKING. REMOVED & REPLACED #2 & 4 ROCKER COVER GASKETS.,number 2 and number 4 rocker covers leaking. removed and replaced number 2 and number 4 rocker cover gaskets.,False
100275,#3 CYLINDER OIL RETURN LINE BEEN CHAFING ON WIRE BUNDLE. LEAK CHECK GOOD.,number 3 cylinder oil return line been chafing on wire bundle. leak check good.,False
100276,#3 CYLINDER OIL RETURN LINE BEEN CHAFING ON WIRE BUNDLE. REMOVED & REPLACED OIL RETURN LINE.,number 3 cylinder oil return line been chafing on wire bundle. removed and replaced oil return line.,False
100277,R/H SIDE BACK BAFFLE IS CRACKED & BRACKET RIVETS BROKEN. REMOVED R/H SIDE BAFFLE OFF ENGINE.,right-hand side back baffle is cracked and bracket rivets broken. removed right-hand side baffle off engine.,False
100278,R/H SIDE BACK BAFFLE IS CRACKED & BRACKET RIVETS BROKEN. REPLACED BAFFLE W/ SERVICEABLE BAFFLE.,right-hand side back baffle is cracked and bracket rivets broken. replaced baffle with serviceable baffle.,False
100279,#1 ROCKER COVER LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,number 1 rocker cover leaking. removed and replaced rocker cover gasket.,False
100280,R/H ENGINE CYL #3 AFT BAFFLE IS CRACKED. STOP DRILLED CRACK IN R/H ENG #3 AFT BAFFLE.,right-hand engine cylinder number 3 aft baffle is cracked. stop drilled crack in right-hand engine number 3 aft baffle.,False
100281,L/H ENGINE CYL #4 AFT BAFFLE STIFFENER IS CRACKED. REMOVED & REPLACED CRACKED STIFFENER.,left-hand engine cylinder number 4 aft baffle stiffener is cracked. removed and replaced cracked stiffener.,False
100282,CYL #2 & 3 INTAKES ARE LEAKING. REMOVED & REPLACED CYL #2 & 3 INTAKE GASKETS.,cylinder number 2 and number 3 intakes are leaking. removed and replaced cylinder number 2 and number 3 intake gaskets.,False
100283,R/H FWD UPPER BAFFLE SEAL NEEDS TO BE RESECURED. INSTALLED POP RIVET TO RESECURE R/H FWD BAFFLE SEAL.,right-hand forward upper baffle seal needs to be resecured. installed pop rivet to resecure right-hand forward baffle seal.,False
100284,#1 INTAKE IS LEAKING. REMOVED & REPLACED #1 INTAKE GASKET.,number 1 intake is leaking. removed and replaced number 1 intake gasket.,False
100285,ROCKER COVERS 2 & 3 LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS 2 & 3.,rocker covers 2 and 3 leaking. removed and replaced rocker cover gaskets 2 and 3.,False
100286,#2 INDUCTION TUBE GASKET LEAKING. INSTALLED NEW #2 INDUCTION TUBE GASKET.,number 2 induction tube gasket leaking. installed new number 2 induction tube gasket.,False
100287,#2 & 3 ROCKER BOX COVER GASKETS LEAKING. INSTALLED NEW ROCKER BOX COVER GASKETS.,number 2 and number 3 rocker box cover gaskets leaking. installed new rocker box cover gaskets.,False
100288,"DURING ENTRY TO 180 DEGREE AUTO, WHEN COLLECTIVE LOWERED TO. INSPECTED THROTTLE LINKAGE, COLLECTIVE LINKAGE, NO DISC","inspected throttle linkage, collective linkage, no discrepancy",False
100289,"CAP SCREW MISSING, L/H ENG #4 BAFFLE. INSTALLED NEW SCREW.","cap screw missing, left-hand engine number 4 baffle. installed new screw.",False
100290,#4 ROCKER COVER LEAKING. REMOVED & REPLACED #4 ROCKER COVER GASKET.,number 4 rocker cover leaking. removed and replaced number 4 rocker cover gasket.,False
100291,ALL ROCKER COVERS HAVE LOOSE SCREWS. TIGHTENED ALL COVERS.,all rocker covers have loose screws. tightened all covers.,False
100292,R/H ENG #3 INTAKE LEAKING. REMOVED & REPLACED #3 INTAKE GASKET W/ NEW.,right-hand engine number 3 intake leaking. removed and replaced number 3 intake gasket with new.,False
100293,HARDWARE MISSING ON R/H ENGINE #4 ROCKER COVER. INSTALLED NEW SCREW INTO #4 ROCKER COVER.,hardware missing on right-hand engine number 4 rocker cover. installed new screw into number 4 rocker cover.,False
100294,#4 INTAKE GASKET LEAKING. REPLACED GASKET.,number 4 intake gasket leaking. replaced gasket.,False
100297,#2 & 4 INDUCTION TUBE GASKETS LEAKING. INSTALLED NEW #2 & 4 INDUCTION TUBE GASKETS.,number 2 and number 4 induction tube gaskets leaking. installed new number 2 and number 4 induction tube gaskets.,False
100298,ALL SCREWS FOR ROCKER COVERS ARE LOOSE. TIGHTENED ALL SCREWS.,all screws for rocker covers are loose. tightened all screws.,False
100299,#1 & 4 INTAKES LEAKING. REMOVED & REPLACED INTAKE GASKETS 1 & 4.,number 1 and number 4 intakes leaking. removed and replaced intake gaskets 1 and 4.,False
100302,L/H BAFFLE PLUG MISSING. INSTALLED PATCH FABRICATED OUT OF LIKE MATERIAL. INSTAL,left-hand baffle plug missing. installed patch fabricated out of like material.,False
100306,CYL #2 & 3 INTAKES ARE LEAKING. REPLACED CYL #2 & 3 INTAKE GASKETS.,cylinder number 2 and number 3 intakes are leaking. replaced cylinder number 2 and number 3 intake gaskets.,False
100307,#2 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET W/ NEW.,number 2 intake gasket leaking. removed and replaced intake gasket with new.,False
100308,"#2, 3 & 4 ROCKER BOX COVER SCREWS LOOSE. TIGHTENED SCREWS.","numbers 2, 3 and 4 rocker box cover screws loose. tightened screws.",False
100311,BOTH BAFFLE PLUGS WORN. REPLACED BOTH BAFFLE PLUGS.,both baffle plugs worn. replaced both baffle plugs.,False
100312,#1 ROCKER LEAKING. REMOVED & REPLACED #1 ROCKER COVER GASKET.,number 1 rocker leaking. removed and replaced number rocker cover gasket.,False
100313,R/H FWD BAFFLE MISSING SCREW. INSTALLED NEW SCREW.,right-hand forward baffle missing screw. installed new screw.,False
100315,#4 INTAKE LEAKING. REPLACED GASKET.,number 4 intake leaking. replaced gasket.,False
100316,#2 ROCKER COVER LEAKING. REMOVED & REPLACED #2 ROCKER COVER GASKET.,number 2 rocker cover leaking. removed and replaced number 2 rocker cover gasket.,False
100317,ROCKER COVERS 2 & 3 LEAKING. REMOVED & REPLACED #2 & 3 ROCKER COVER GASKETS.,rocker covers 2 and 3 leaking. removed and replaced number 2 and number 3 rocker cover gaskets.,False
100319,"L/H FWD ENGINE BAFFLE CRACKED. STOP DRILLED CRACK, FABRICATED PATCH. RIVETED IAW","left-hand forward engine baffle cracked. stop drilled crack, fabricated patch. riveted in accordance with reference manual",False
100320,L/H & R/H SPARK PLUG THROUGH HOLE PLUGS NEED TO BE REPLACED. INSTALLED NEW ENGINE BAFFLE BUTTON PLUGS.,left-hand and right-hand spark plug through hole plugs need to be replaced. installed new engine baffle button plugs.,False
100322,L/H FWD ENGINE BAFFLE BLAST TUBE BLOCKED. REMOVED BLOCKAGE,left-hand forward engine baffle blast tube blocked. removed blockage,False
100324,#3 ROCKER COVER LEAKING ON R/H ENGINE. REPLACED #3 ROCKER COVER GASKET.,number 3 rocker cover leaking on right-hand engine. replaced number 3 rocker cover gasket.,False
100325,"L/H ENGINE INTAKES 1, 2 & 4 LEAKING. REMOVED & REPLACED 1, 2 & 4 INTAKE GASKETS W/ NEW.","left-hand engine intakes 1, 2 and 4 leaking. removed and replaced 1, 2 and 4 intake gaskets with new.",False
100328,#3 INTAKE IS LEAKING. REMOVED & REPLACED #3 INTAKE GASKET.,number 3 intake is leaking. removed and replaced number 3 intake gasket.,False
100329,L/H BOTTOM BAFFLE WIRE HOLDER IS BROKEN. REMOVED & REPLACED LOWER L/H BAFFLE TIE ROD.,left-hand bottom baffle wire holder is broken. removed and replaced lower left-hand baffle tie rod.,False
100331,SPARK PLUG BAFFLE PLUG IS WORN. INSTALLED NEW BAFFLE PLUG.,spark plug baffle plug is worn. installed new baffle plug.,False
100332,#2 INTAKE IS LEAKING. REMOVED & REPLACED INTAKE GASKET. CLEANED FUEL STAINS I,number 2 intake is leaking. removed and replaced intake gasket. cleaned fuel stains,False
100333,#3 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED GASKET.,number 3 rocker cover gasket leaking. removed and replaced gasket.,False
100334,#2 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED #2 ROCKER COVER GASKET.,number 2 rocker cover gasket leaking. removed and replaced number 2 rocker cover gasket.,False
100335,"#2 CYL, LEFT ENG INTAKE IS LEAKING. REMOVED & REPLACED #2 INTAKE GASKET.","number 2 cylinder, left engine intake is leaking. removed and replaced number 2 intake gasket.",False
100336,R/H ENGINE #4 CYL INTAKE GASKET IS LEAKING. REPLACED GASKET.,right-hand engine number 4 cylinder intake gasket is leaking. replaced gasket.,False
100338,R/H ENGINE #3 CYL AFT BAFFLE SEAL IS OUT OF PLACE. RESECURED BAFFLE SEAL.,right-hand engine number 3 cylinder aft baffle seal is out of place. resecured baffle seal.,False
100339,"L/H SIDE BAFFLE CRACKED. PATCHED W/ LIKE MATERIAL. RIVETING IAW , CH",left-hand side baffle cracked. patched with like material. riveting in accordance with reference manual,False
100340,"L/H DEFLECTOR BAFFLE IS CRACKED. PATCHED W/ LIKE MATERIAL. RIVETING IAW , CH",left-hand deflector baffle is cracked. patched with like material. riveting in accordance with reference manual,False
100341,#2 & 4 ROCKER COVERS ARE LEAKING. REPLACED ROCKER COVER GASKETS.,number 2 and number 4 rocker covers are leaking. replaced rocker cover gaskets.,False
100342,ENGINE BAFFLE BUTTONS WORN. REMOVED OLD BAFFLE BUTTONS & INSTALLED NEW ONES ON L/H,engine baffle buttons worn. removed old baffle buttons and installed new ones on left-hand,False
100345,"R/H BACK BAFFLE BRACKET SCREWS ARE LOOSE. REMOVED BAFFLE, INSTALLED NEW BRACKET SCREWS & REINSTAL","right-hand back baffle bracket screws are loose. removed baffle, installed new bracket screws and reinstalled",False
100346,BOTH BAFFLE PLUGS BAD. REMOVED & REPLACED BOTH BAFFLE PLUGS.,both baffle plugs bad. removed and replaced both baffle plugs.,False
100348,#3 ROCKER COVER LEAKING. REMOVED & REPLACED #3 ROCKER COVER GASKET.,number 3 rocker cover leaking. removed and replaced number 3 rocker cover gasket.,False
100349,CYL #3 BACK BAFFLE SCREW MISSING. INSTALLED CYL #3 BACK BAFFLE SCREW.,cylinder number 3 back baffle screw missing. installed cylinder number 3 back baffle screw.,False
100350,SPIRAL WRAP ON ROCKER OIL RETURN LINES #1 & 3 REQUIRES REPLA. REMOVED & REPLACED SPIRAL WRAP ON ROCKER RETURN LINES #,spiral wrap on rocker oil return lines number 1 and number 3 requires replacement. removed and replaced spiral wrap on rocker return lines number 1 and number 3,False
