example_id,record_id,field,raw_problem,raw_action,raw_text,reference_text,reference_edit,automatic_category,review_reason,source_matches_reference_source,review_status,review_comment,valid_primary,_merge,expert_reference_valid,include_extended_reference,reference_scope,decision_basis,qc_flag,review_method,reviewed_on,amin_abbreviation_evidence,amin_misspelling_evidence,numeral_or_symbol_expansion
100044::combined,100044,combined,OIL DIPSTICK OIL STICK IS LOOSE.,REMOVED & REPLACED DIPSTICK.,OIL DIPSTICK OIL STICK IS LOOSE. REMOVED & REPLACED DIPSTICK.,OIL DIPSTICK OIL STICK IS LOOSE. REMOVED AND REPLACED DIPSTICK.,,lexical_edit,"spelling, token or punctuation edits",True,approved_lexical,Accepted Amin expert lexical/punctuation correction; source verified and no completion/truncation/anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert lexical/punctuation correction; source verified and no completion/truncation/anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,False,True
100045::combined,100045,combined,#3 BRAKE MISSING SCREW.,REPLACED SCREW.,#3 BRAKE MISSING SCREW. REPLACED SCREW.,NUMBER THREE BRAKE MISSING SCREW. REPLACED SCREW.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,False,True
100046::combined,100046,combined,BAFFLE SEALS ON R/H SIDE ARE TORN.,APPLIED SILICONE TO TORN AREAS.,BAFFLE SEALS ON R/H SIDE ARE TORN. APPLIED SILICONE TO TORN AREAS.,BAFFLE SEALS ON RIGHT-HAND SIDE ARE TORN. APPLIED SILICONE TO TORN AREAS.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
100047::combined,100047,combined,#2 & 4 ROCKER COVERS ARE LEAKING.,REMOVED & REPLACED #2 & 4 ROCKER COVER GASKETS.,#2 & 4 ROCKER COVERS ARE LEAKING. REMOVED & REPLACED #2 & 4 ROCKER COVER GASKETS.,NUMBER TWO AND NUMBER FOUR ROCKER COVERS ARE LEAKING. REMOVED AND REPLACED NUMBER TWO AND NUMBER FOUR ROCKER COVER GASKETS.,,possible_unsupported_addition,reference adds substantial text,True,approved_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",True,both,True,True,primary_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",length_expansion_reviewed,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,True,True
100048::combined,100048,combined,#3 AFT BAFFLE BRACKET LOOSE.,REMOVED & REPLACED MISSING RIVETS W/ SCREWS & NUTS.,#3 AFT BAFFLE BRACKET LOOSE. REMOVED & REPLACED MISSING RIVETS W/ SCREWS & NUTS.,NUMBER THREE AFT BAFFLE BRACKET LOOSE. REMOVED AND REPLACED MISSING RIVETS WITH SCREWS AND NUTS.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
100049::combined,100049,combined,#4 CYL ROCKER COVER IS LEAKING.,REMOVED & REPLACED GASKET.,#4 CYL ROCKER COVER IS LEAKING. REMOVED & REPLACED GASKET.,NUMBER FOUR CYLINDER ROCKER COVER IS LEAKING. REMOVED AND REPLACED GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
100050::combined,100050,combined,"#1, 2, & 6 COWL MOUNTS ARE TORN.",REMOVED & REPLACED MOUNTS.,"#1, 2, & 6 COWL MOUNTS ARE TORN. REMOVED & REPLACED MOUNTS.","NUMBERS ONE, TWO AND SIX COWL MOUNTS ARE TORN. REMOVED AND REPLACED MOUNTS.",,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,False,True
100051::combined,100051,combined,#4 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,#4 INTAKE LEAKING. REMOVED & REPLACED GASKET.,NUMBER FOUR INTAKE LEAKING. REMOVED AND REPLACED GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
100052::combined,100052,combined,#2 & 4 ROCKER COVERS LEAKING.,REMOVED & REPLACED GASKETS.,#2 & 4 ROCKER COVERS LEAKING. REMOVED & REPLACED GASKETS.,NUMBER TWO AND NUMBER FOUR ROCKER COVERS LEAKING. REMOVED AND REPLACED GASKETS.,,possible_unsupported_addition,reference adds substantial text,True,approved_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",True,both,True,True,primary_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",length_expansion_reviewed,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,True,True
100053::combined,100053,combined,#4 INTAKE IS LEAKING.,REPLACED GASKET & INSPECTED INTAKE TUBE.,#4 INTAKE IS LEAKING. REPLACED GASKET & INSPECTED INTAKE TUBE.,NUMBER FOUR INTAKE IS LEAKING. REPLACED GASKET AND INSPECTED INTAKE TUBE.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
100055::combined,100055,combined,L/H BAFFLE PLUG WORN.,REMOVED & REPLACED PLUG.,L/H BAFFLE PLUG WORN. REMOVED & REPLACED PLUG.,LEFT-HAND BAFFLE PLUG WORN. REMOVED AND REPLACED PLUG.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
100056::combined,100056,combined,#1 ROCKER COVER LEAKING.,REMOVED & REPLACED GASKET.,#1 ROCKER COVER LEAKING. REMOVED & REPLACED GASKET.,NUMBER ONE ROCKER COVER LEAKING. REMOVED AND REPLACED GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,True,True
100057::combined,100057,combined,L/H ENGINE #2 & 4 SIDE BAFFLE SEALS LOOSE.,SECURED SEALS.,L/H ENGINE #2 & 4 SIDE BAFFLE SEALS LOOSE. SECURED SEALS.,LEFT-HAND ENGINE NUMBER TWO AND NUMBER FOUR SIDE BAFFLE SEALS LOOSE. SECURED SEALS.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
100058::combined,100058,combined,R/H ENGINE #3 AFT BAFFLE SEAL IS LOOSE.,SECURED BAFFLE SEAL.,R/H ENGINE #3 AFT BAFFLE SEAL IS LOOSE. SECURED BAFFLE SEAL.,RIGHT-HAND ENGINE NUMBER THREE AFT BAFFLE SEAL IS LOOSE. SECURED BAFFLE SEAL.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
100059::combined,100059,combined,#3 ROCKER COVER GASKET TORN.,REMOVED & REPLACED #3 ROCKER COVER GASKET.,#3 ROCKER COVER GASKET TORN. REMOVED & REPLACED #3 ROCKER COVER GASKET.,NUMBER THREE ROCKER COVER GASKET TORN. REMOVED AND REPLACED NUMBER THREE ROCKER COVER GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,True,True
100060::combined,100060,combined,#4 ROCKER COVER GASKET TORN.,REMOVED & REPLACED #4 ROCKER COVER GASKET.,#4 ROCKER COVER GASKET TORN. REMOVED & REPLACED #4 ROCKER COVER GASKET.,NUMBER FOUR ROCKER COVER GASKET TORN. REMOVED AND REPLACED NUMBER FOUR ROCKER COVER GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,True,True
100061::combined,100061,combined,#1 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER W/ NEW.,#1 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER W/ NEW.,NUMBER ONE ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED ROCKER COVER WITH NEW.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
100062::combined,100062,combined,DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE).,ADJUSTED ENGINE OIL PRESS RELIEF VALVE.,DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE). ADJUSTED ENGINE OIL PRESS RELIEF VALVE.,"DURING GROUND RUN PILOT NOTICED HIGH OIL PRESSURE, ENGINE. ADJUSTED ENGINE OIL PRESSURE RELIEF VALVE.",PUNC - B,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,False
100063::combined,100063,combined,DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE).,"A/C WAS GROUND RAN TO FULL PWR, OIL PRESS CHECKED OK.","DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE). A/C WAS GROUND RAN TO FULL PWR, OIL PRESS CHECKED OK.","DURING GROUND RUN PILOT NOTICED HIGH OIL PRESSURE, ENGINE. AIRCRAFT WAS GROUND RAN TO FULL POWER, OIL PRESSURE CHECKED OK.",PUNC - B,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
100064::combined,100064,combined,STUDENT COULDN'T START A/C.,STARTED A/C FOR STUDENT.,STUDENT COULDN'T START A/C. STARTED A/C FOR STUDENT.,STUDENT COULDN'T START AIRCRAFT. STARTED AIRCRAFT FOR STUDENT.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
