record_id,system,raw_text,prediction_text,problem_raw,action_raw,problem_candidate,action_candidate,problem_normalized,action_normalized,problem_candidate_grounded,action_candidate_grounded,problem_fallback,action_fallback,protected_tokens_preserved
100042,rules_then_byt5,#3 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED #3 ROCKER COVER GASKET.,NUMBER THREE ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED NUMBER THREE ROCKER COVER GASKET.,#3 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #3 ROCKER COVER GASKET.,NUMBER THREE ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED NUMBER THREE ROCKER COVER GASKET.,NUMBER THREE ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED NUMBER THREE ROCKER COVER GASKET.,True,True,none,none,True
100043,rules_then_byt5,TOP L/H BAFFLE HAS A CRACK. STOP DRILLED CRACK.,TOP LEFT-HAND BAFFLE HAS A CRACK. STOP DRILLED CRACK.,TOP L/H BAFFLE HAS A CRACK.,STOP DRILLED CRACK.,TOP LEFT-HAND BAFFLE HAS A CRACK.,STOP DRILLED CRACK.,TOP LEFT-HAND BAFFLE HAS A CRACK.,STOP DRILLED CRACK.,True,True,none,none,True
100044,rules_then_byt5,OIL DIPSTICK OIL STICK IS LOOSE. REMOVED & REPLACED DIPSTICK.,OIL DIPSTICK OIL STICK IS LOOSE. REMOVED AND REPLACED DIPSTICK.,OIL DIPSTICK OIL STICK IS LOOSE.,REMOVED & REPLACED DIPSTICK.,OIL DIPSTICK OIL STICK IS LOOSE.,REMOVED AND REPLACED DIPSTICK.,OIL DIPSTICK OIL STICK IS LOOSE.,REMOVED AND REPLACED DIPSTICK.,True,True,none,none,True
100045,rules_then_byt5,#3 BRAKE MISSING SCREW. REPLACED SCREW.,NUMBER THREE BRAKE MISSING SCREW. REPLACED SCREW.,#3 BRAKE MISSING SCREW.,REPLACED SCREW.,NUMBER THREE BRAKE MISSING SCREW.,REPLACED SCREW.,NUMBER THREE BRAKE MISSING SCREW.,REPLACED SCREW.,True,True,none,none,True
100046,rules_then_byt5,BAFFLE SEALS ON R/H SIDE ARE TORN. APPLIED SILICONE TO TORN AREAS.,BAFFLE SEALS ON RIGHT-HAND SIDE ARE TORN. APPLIED SILICONE TO TORN AREAS.,BAFFLE SEALS ON R/H SIDE ARE TORN.,APPLIED SILICONE TO TORN AREAS.,BAFFLE SEALS ON RIGHT-HAND SIDE ARE TORN.,APPLIED SILICONE TO TORN AREAS.,BAFFLE SEALS ON RIGHT-HAND SIDE ARE TORN.,APPLIED SILICONE TO TORN AREAS.,True,True,none,none,True
100047,rules_then_byt5,#2 & 4 ROCKER COVERS ARE LEAKING. REMOVED & REPLACED #2 & 4 ROCKER COVER GASKETS.,NUMBER TWO AND FOUR ROCKER COVERS ARE LEAKING. REMOVED AND REPLACED NUMBER TWO AND FOUR ROCKER COVER GASKETS.,#2 & 4 ROCKER COVERS ARE LEAKING.,REMOVED & REPLACED #2 & 4 ROCKER COVER GASKETS.,NUMBER TWO AND FOUR ROCKER COVERS ARE LEAKING.,REMOVED AND REPLACED NUMBER TWO AND FOUR ROCKER COVER GASKETS.,NUMBER TWO AND FOUR ROCKER COVERS ARE LEAKING.,REMOVED AND REPLACED NUMBER TWO AND FOUR ROCKER COVER GASKETS.,True,True,none,none,True
100048,rules_then_byt5,#3 AFT BAFFLE BRACKET LOOSE. REMOVED & REPLACED MISSING RIVETS W/ SCREWS & NUTS.,NUMBER THREE AFT BAFFLE BRACKET LOOSE. REMOVED AND REPLACED MISSING RIVETS WITH SCREWS AND NUTS.,#3 AFT BAFFLE BRACKET LOOSE.,REMOVED & REPLACED MISSING RIVETS W/ SCREWS & NUTS.,NUMBER THREE AFT BAFFLE BRACKET LOOSE.,REMOVED AND REPLACED MISSING RIVETS WITH SCREWS AND NUTS.,NUMBER THREE AFT BAFFLE BRACKET LOOSE.,REMOVED AND REPLACED MISSING RIVETS WITH SCREWS AND NUTS.,True,True,none,none,True
100049,rules_then_byt5,#4 CYL ROCKER COVER IS LEAKING. REMOVED & REPLACED GASKET.,NUMBER FOUR CYLINDER ROCKER COVER IS LEAKING. REMOVED AND REPLACED GASKET.,#4 CYL ROCKER COVER IS LEAKING.,REMOVED & REPLACED GASKET.,NUMBER FOUR CYLINDER ROCKER COVER IS LEAKING.,REMOVED AND REPLACED GASKET.,NUMBER FOUR CYLINDER ROCKER COVER IS LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
100050,rules_then_byt5,"#1, 2, & 6 COWL MOUNTS ARE TORN. REMOVED & REPLACED MOUNTS.","NUMBERS ONE, TWO, AND SIX COWL MOUNTS ARE TORN. REMOVED AND REPLACED MOUNTS.","#1, 2, & 6 COWL MOUNTS ARE TORN.",REMOVED & REPLACED MOUNTS.,"NUMBERS ONE, TWO, AND SIX COWL MOUNTS ARE TORN.",REMOVED AND REPLACED MOUNTS.,"NUMBERS ONE, TWO, AND SIX COWL MOUNTS ARE TORN.",REMOVED AND REPLACED MOUNTS.,True,True,none,none,True
100051,rules_then_byt5,#4 INTAKE LEAKING. REMOVED & REPLACED GASKET.,NUMBER FOUR INTAKE LEAKING. REMOVED AND REPLACED GASKET.,#4 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,NUMBER FOUR INTAKE LEAKING.,REMOVED AND REPLACED GASKET.,NUMBER FOUR INTAKE LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
100052,rules_then_byt5,#2 & 4 ROCKER COVERS LEAKING. REMOVED & REPLACED GASKETS.,NUMBER TWO AND FOUR ROCKER COVERS LEAKING. REMOVED AND REPLACED GASKETS.,#2 & 4 ROCKER COVERS LEAKING.,REMOVED & REPLACED GASKETS.,NUMBER TWO AND FOUR ROCKER COVERS LEAKING.,REMOVED AND REPLACED GASKETS.,NUMBER TWO AND FOUR ROCKER COVERS LEAKING.,REMOVED AND REPLACED GASKETS.,True,True,none,none,True
100053,rules_then_byt5,#4 INTAKE IS LEAKING. REPLACED GASKET & INSPECTED INTAKE TUBE.,NUMBER FOUR INTAKE IS LEAKING. REPLACED GASKET AND INSPECTED INTAKE TUBE.,#4 INTAKE IS LEAKING.,REPLACED GASKET & INSPECTED INTAKE TUBE.,NUMBER FOUR INTAKE IS LEAKING.,REPLACED GASKET AND INSPECTED INTAKE TUBE.,NUMBER FOUR INTAKE IS LEAKING.,REPLACED GASKET AND INSPECTED INTAKE TUBE.,True,True,none,none,True
100054,rules_then_byt5,"DURING IDLE CHECK ON RUN UP, ENGINE QUIT. RESTART ENGINE ADJUSTED IDLE SETTING, IDLE INDICATING 650 RPM DURING R","DURING IDLE CHECK ON RUN UP, ENGINE QUIT. RESTART ENGINE ADJUSTED IDLE SETTING, IDLE INDICATING SIXTY FIVE HUNDRED AND FIFTY RPM DURING R","DURING IDLE CHECK ON RUN UP, ENGINE QUIT. RESTART ENGINE","ADJUSTED IDLE SETTING, IDLE INDICATING 650 RPM DURING R","DURING IDLE CHECK ON RUN UP, ENGINE QUIT. RESTART ENGINE","ADJUSTED IDLE SETTING, IDLE INDICATING SIXTY FIVE HUNDRED AND FIFTY RPM DURING R","DURING IDLE CHECK ON RUN UP, ENGINE QUIT. RESTART ENGINE","ADJUSTED IDLE SETTING, IDLE INDICATING SIXTY FIVE HUNDRED AND FIFTY RPM DURING R",True,False,none,none,False
100055,rules_then_byt5,L/H BAFFLE PLUG WORN. REMOVED & REPLACED PLUG.,LEFT-HAND BAFFLE PLUG WORN. REMOVED AND REPLACED PLUG.,L/H BAFFLE PLUG WORN.,REMOVED & REPLACED PLUG.,LEFT-HAND BAFFLE PLUG WORN.,REMOVED AND REPLACED PLUG.,LEFT-HAND BAFFLE PLUG WORN.,REMOVED AND REPLACED PLUG.,True,True,none,none,True
100056,rules_then_byt5,#1 ROCKER COVER LEAKING. REMOVED & REPLACED GASKET.,NUMBER ONE ROCKER COVER LEAKING. REMOVED AND REPLACED GASKET.,#1 ROCKER COVER LEAKING.,REMOVED & REPLACED GASKET.,NUMBER ONE ROCKER COVER LEAKING.,REMOVED AND REPLACED GASKET.,NUMBER ONE ROCKER COVER LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
100057,rules_then_byt5,L/H ENGINE #2 & 4 SIDE BAFFLE SEALS LOOSE. SECURED SEALS.,LEFT-HAND ENGINE NUMBER TWO AND FOUR SIDE BAFFLE SEALS LOOSE. SECURED SEALS.,L/H ENGINE #2 & 4 SIDE BAFFLE SEALS LOOSE.,SECURED SEALS.,LEFT-HAND ENGINE NUMBER TWO AND FOUR SIDE BAFFLE SEALS LOOSE.,SECURED SEALS.,LEFT-HAND ENGINE NUMBER TWO AND FOUR SIDE BAFFLE SEALS LOOSE.,SECURED SEALS.,True,True,none,none,True
100058,rules_then_byt5,R/H ENGINE #3 AFT BAFFLE SEAL IS LOOSE. SECURED BAFFLE SEAL.,RIGHT-HAND ENGINE NUMBER THREE AFT BAFFLE SEAL IS LOOSE. SECURED BAFFLE SEAL.,R/H ENGINE #3 AFT BAFFLE SEAL IS LOOSE.,SECURED BAFFLE SEAL.,RIGHT-HAND ENGINE NUMBER THREE AFT BAFFLE SEAL IS LOOSE.,SECURED BAFFLE SEAL.,RIGHT-HAND ENGINE NUMBER THREE AFT BAFFLE SEAL IS LOOSE.,SECURED BAFFLE SEAL.,True,True,none,none,True
100059,rules_then_byt5,#3 ROCKER COVER GASKET TORN. REMOVED & REPLACED #3 ROCKER COVER GASKET.,NUMBER THREE ROCKER COVER GASKET TORN. REMOVED AND REPLACED NUMBER THREE ROCKER COVER GASKET.,#3 ROCKER COVER GASKET TORN.,REMOVED & REPLACED #3 ROCKER COVER GASKET.,NUMBER THREE ROCKER COVER GASKET TORN.,REMOVED AND REPLACED NUMBER THREE ROCKER COVER GASKET.,NUMBER THREE ROCKER COVER GASKET TORN.,REMOVED AND REPLACED NUMBER THREE ROCKER COVER GASKET.,True,True,none,none,True
100060,rules_then_byt5,#4 ROCKER COVER GASKET TORN. REMOVED & REPLACED #4 ROCKER COVER GASKET.,NUMBER FOUR ROCKER COVER GASKET TORN. REMOVED AND REPLACED NUMBER FOUR ROCKER COVER GASKET.,#4 ROCKER COVER GASKET TORN.,REMOVED & REPLACED #4 ROCKER COVER GASKET.,NUMBER FOUR ROCKER COVER GASKET TORN.,REMOVED AND REPLACED NUMBER FOUR ROCKER COVER GASKET.,NUMBER FOUR ROCKER COVER GASKET TORN.,REMOVED AND REPLACED NUMBER FOUR ROCKER COVER GASKET.,True,True,none,none,True
100061,rules_then_byt5,#1 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER W/ NEW.,NUMBER ONE ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED ROCKER COVER WITH NEW.,#1 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER W/ NEW.,NUMBER ONE ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED ROCKER COVER WITH NEW.,NUMBER ONE ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED ROCKER COVER WITH NEW.,True,True,none,none,True
100062,rules_then_byt5,DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE). ADJUSTED ENGINE OIL PRESS RELIEF VALVE.,"DURING GROUND RUN PILOT. NOTICED HIGH OIL PRESSURE, ENGINE. ADJUSTED ENGINE OIL PRESSURE RELIEF VALVE.",DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE).,ADJUSTED ENGINE OIL PRESS RELIEF VALVE.,"DURING GROUND RUN PILOT. NOTICED HIGH OIL PRESSURE, ENGINE.",ADJUSTED ENGINE OIL PRESSURE RELIEF VALVE.,"DURING GROUND RUN PILOT. NOTICED HIGH OIL PRESSURE, ENGINE.",ADJUSTED ENGINE OIL PRESSURE RELIEF VALVE.,True,True,none,none,True
100063,rules_then_byt5,"DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE). A/C WAS GROUND RAN TO FULL PWR, OIL PRESS CHECKED OK.","DURING GROUND RUN PILOT. NOTICED HIGH OIL PRESSURE, ENGINE. AIRCRAFT WAS GROUND. RAN TO FULL POWER, OIL PRESSURE CHECKED OK.",DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE).,"A/C WAS GROUND RAN TO FULL PWR, OIL PRESS CHECKED OK.","DURING GROUND RUN PILOT. NOTICED HIGH OIL PRESSURE, ENGINE.","AIRCRAFT WAS GROUND. RAN TO FULL POWER, OIL PRESSURE CHECKED OK.","DURING GROUND RUN PILOT. NOTICED HIGH OIL PRESSURE, ENGINE.","AIRCRAFT WAS GROUND. RAN TO FULL POWER, OIL PRESSURE CHECKED OK.",True,True,none,none,True
100064,rules_then_byt5,STUDENT COULDN'T START A/C. STARTED A/C FOR STUDENT.,STUDENT COULDN FEET T START AIRCRAFT. STARTED AIRCRAFT FOR STUDENT.,STUDENT COULDN'T START A/C.,STARTED A/C FOR STUDENT.,STUDENT COULDN FEET T START AIRCRAFT.,STARTED AIRCRAFT FOR STUDENT.,STUDENT COULDN FEET T START AIRCRAFT.,STARTED AIRCRAFT FOR STUDENT.,True,True,none,none,True
100065,rules_then_byt5,"VACUUM TUBE & OIL COOLER LINE ARE RUBBING TOGETHER. MOVED ADEL CLAMP & APPLIED 2 ZIP TIES, NO DEFECTS NOTED","VACUUM TUBE AND OIL COOLER LINE ARE RUBBING TOGETHER. MOVED ADEL CLAMP AND APPLIED TWO ZIP TIES, NO DEFECTS NOTED",VACUUM TUBE & OIL COOLER LINE ARE RUBBING TOGETHER.,"MOVED ADEL CLAMP & APPLIED 2 ZIP TIES, NO DEFECTS NOTED",VACUUM TUBE AND OIL COOLER LINE ARE RUBBING TOGETHER.,"MOVED ADEL CLAMP AND APPLIED TWO ZIP TIES, NO DEFECTS NOTED",VACUUM TUBE AND OIL COOLER LINE ARE RUBBING TOGETHER.,"MOVED ADEL CLAMP AND APPLIED TWO ZIP TIES, NO DEFECTS NOTED",True,True,none,none,True
100066,rules_then_byt5,"AFTER LANDING, A/C IDLE @ 970 RPM. ADJUSTED IDLE SETTING BY LOWERING. IDLE SETTING W/IN MA","AFTER LANDING, AIRCRAFT IDLE AT NINETY SIX HUNDRED AND FIFTY RPM. ADJUSTED IDLE SETTING BY LOWERING. IDLE SETTING WITHIN MA","AFTER LANDING, A/C IDLE @ 970 RPM.",ADJUSTED IDLE SETTING BY LOWERING. IDLE SETTING W/IN MA,"AFTER LANDING, AIRCRAFT IDLE AT NINETY SIX HUNDRED AND FIFTY RPM.",ADJUSTED IDLE SETTING BY LOWERING. IDLE SETTING WITHIN MA,"AFTER LANDING, AIRCRAFT IDLE AT NINETY SIX HUNDRED AND FIFTY RPM.",ADJUSTED IDLE SETTING BY LOWERING. IDLE SETTING WITHIN MA,False,True,none,none,False
100067,rules_then_byt5,FUEL PRESS 32 - 33 W/ JUMPS INTO RED. CLEANED TRANSDUCER GROUND PATH. FUEL PRESS CHECKED GOOD,FUEL PRESSURE THIRTY TWO TO THREE WITH JUMPS INTO RED. CLEANED TRANSDUCER GROUND PATH. FUEL PRESSURE CHECKED GOOD,FUEL PRESS 32 - 33 W/ JUMPS INTO RED.,CLEANED TRANSDUCER GROUND PATH. FUEL PRESS CHECKED GOOD,FUEL PRESSURE THIRTY TWO TO THREE WITH JUMPS INTO RED.,CLEANED TRANSDUCER GROUND PATH. FUEL PRESSURE CHECKED GOOD,FUEL PRESSURE THIRTY TWO TO THREE WITH JUMPS INTO RED.,CLEANED TRANSDUCER GROUND PATH. FUEL PRESSURE CHECKED GOOD,False,True,none,none,False
100068,rules_then_byt5,R/H ENG #2 INTAKE LEAKS. REPLACED GASKET.,RIGHT-HAND ENGINE NUMBER TWO INTAKE LEAKS. REPLACED GASKET.,R/H ENG #2 INTAKE LEAKS.,REPLACED GASKET.,RIGHT-HAND ENGINE NUMBER TWO INTAKE LEAKS.,REPLACED GASKET.,RIGHT-HAND ENGINE NUMBER TWO INTAKE LEAKS.,REPLACED GASKET.,True,True,none,none,True
100069,rules_then_byt5,L/H ENG #4 CYL BAFFLE CRACKED. STOP DRILLED CRACK.,LEFT-HAND ENGINE NUMBER FOUR CYLINDER BAFFLE CRACKED. STOP DRILLED CRACK.,L/H ENG #4 CYL BAFFLE CRACKED.,STOP DRILLED CRACK.,LEFT-HAND ENGINE NUMBER FOUR CYLINDER BAFFLE CRACKED.,STOP DRILLED CRACK.,LEFT-HAND ENGINE NUMBER FOUR CYLINDER BAFFLE CRACKED.,STOP DRILLED CRACK.,True,True,none,none,True
100070,rules_then_byt5,R/H ENG #4 CYL BAFFLE CRACKED. STOP DRILLED CRACK.,RIGHT-HAND ENGINE NUMBER FOUR CYLINDER BAFFLE CRACKED. STOP DRILLED CRACK.,R/H ENG #4 CYL BAFFLE CRACKED.,STOP DRILLED CRACK.,RIGHT-HAND ENGINE NUMBER FOUR CYLINDER BAFFLE CRACKED.,STOP DRILLED CRACK.,RIGHT-HAND ENGINE NUMBER FOUR CYLINDER BAFFLE CRACKED.,STOP DRILLED CRACK.,True,True,none,none,True
100071,rules_then_byt5,"LAST DAILY SHUT DOWN IDLE OVER RIDE SPEED CHECK - ENGINE RPM RAN A/C, ADJUSTED IDLE SPEED. CHECKS GOOD.","LAST DAILY SHUTDOWN IDLE OVERRIDE SPEED CHECK, ENGINE RPM RAN AIRCRAFT, ADJUSTED IDLE SPEED. CHECKS GOOD.",LAST DAILY SHUT DOWN IDLE OVER RIDE SPEED CHECK - ENGINE RPM,"RAN A/C, ADJUSTED IDLE SPEED. CHECKS GOOD.","LAST DAILY SHUTDOWN IDLE OVERRIDE SPEED CHECK, ENGINE RPM","RAN AIRCRAFT, ADJUSTED IDLE SPEED. CHECKS GOOD.","LAST DAILY SHUTDOWN IDLE OVERRIDE SPEED CHECK, ENGINE RPM","RAN AIRCRAFT, ADJUSTED IDLE SPEED. CHECKS GOOD.",True,True,none,none,True
100072,rules_then_byt5,#2 & 4 SIDE BAFFLE BRACE BROKEN. FABRICATED BRACE FROM LIKE MATERIAL & INSTALLED.,NUMBER TWO AND FOUR SIDE BAFFLE BRACE BROKEN. FABRICATED BRACE FROM LIKE MATERIAL AND INSTALLED.,#2 & 4 SIDE BAFFLE BRACE BROKEN.,FABRICATED BRACE FROM LIKE MATERIAL & INSTALLED.,NUMBER TWO AND FOUR SIDE BAFFLE BRACE BROKEN.,FABRICATED BRACE FROM LIKE MATERIAL AND INSTALLED.,NUMBER TWO AND FOUR SIDE BAFFLE BRACE BROKEN.,FABRICATED BRACE FROM LIKE MATERIAL AND INSTALLED.,True,True,none,none,True
100073,rules_then_byt5,#4 CYL INTAKE GASKET IS LEAKING. REMOVED & REPLACED GASKET.,NUMBER FOUR CYLINDER INTAKE GASKET IS LEAKING. REMOVED AND REPLACED GASKET.,#4 CYL INTAKE GASKET IS LEAKING.,REMOVED & REPLACED GASKET.,NUMBER FOUR CYLINDER INTAKE GASKET IS LEAKING.,REMOVED AND REPLACED GASKET.,NUMBER FOUR CYLINDER INTAKE GASKET IS LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
100074,rules_then_byt5,#4 ROCKER BOX COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,NUMBER FOUR ROCKER BOX COVER GASKET LEAKING. REMOVED AND REPLACED ROCKER COVER GASKET.,#4 ROCKER BOX COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,NUMBER FOUR ROCKER BOX COVER GASKET LEAKING.,REMOVED AND REPLACED ROCKER COVER GASKET.,NUMBER FOUR ROCKER BOX COVER GASKET LEAKING.,REMOVED AND REPLACED ROCKER COVER GASKET.,True,True,none,none,True
100075,rules_then_byt5,BAFFLE PLUG HOLE WORN. INSTALLED PATCH & NEW PLUG.,BAFFLE PLUG HOLE WORN. INSTALLED PATCH AND NEW PLUG.,BAFFLE PLUG HOLE WORN.,INSTALLED PATCH & NEW PLUG.,BAFFLE PLUG HOLE WORN.,INSTALLED PATCH AND NEW PLUG.,BAFFLE PLUG HOLE WORN.,INSTALLED PATCH AND NEW PLUG.,True,True,none,none,True
100076,rules_then_byt5,"ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT. RAN A/C, OPS & LEAK CHECK GOOD.","ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT. RAN AIRCRAFT, OPERATIONS AND LEAK CHECK GOOD.",ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,"RAN A/C, OPS & LEAK CHECK GOOD.",ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT.,"RAN AIRCRAFT, OPERATIONS AND LEAK CHECK GOOD.",ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT.,"RAN AIRCRAFT, OPERATIONS AND LEAK CHECK GOOD.",True,True,none,none,True
100077,rules_then_byt5,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT. RAN A/C. CONFIRMED DISCREPANCY. FOUND #3 CYL HAD VERY L,ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT. RAN AIRCRAFT. CONFIRMED DISCREPANCY. FOUND NUMBER THREE CYLINDER HAD VERY L,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,RAN A/C. CONFIRMED DISCREPANCY. FOUND #3 CYL HAD VERY L,ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT.,RAN AIRCRAFT. CONFIRMED DISCREPANCY. FOUND NUMBER THREE CYLINDER HAD VERY L,ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT.,RAN AIRCRAFT. CONFIRMED DISCREPANCY. FOUND NUMBER THREE CYLINDER HAD VERY L,True,True,none,none,True
100078,rules_then_byt5,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT. COMPLETED REASSEMBLY OF #3 CYL ASSY. INSTALLED NEW INTA,ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT. COMPLETED REASSEMBLY OF NUMBER THREE CYLINDER ASSEMBLY. INSTALLED NEW INTAKE,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,COMPLETED REASSEMBLY OF #3 CYL ASSY. INSTALLED NEW INTA,ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT.,COMPLETED REASSEMBLY OF NUMBER THREE CYLINDER ASSEMBLY. INSTALLED NEW INTAKE,ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT.,COMPLETED REASSEMBLY OF NUMBER THREE CYLINDER ASSEMBLY. INSTALLED NEW INTAKE,True,True,none,none,True
100079,rules_then_byt5,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT. REMOVED #3 CYL. INSTALLED SERVICEABLE CYL ASSY. TORQUED,ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT. REMOVED NUMBER THREE CYLINDER. INSTALLED SERVICEABLE CYLINDER ASSEMBLY. TORQUED,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,REMOVED #3 CYL. INSTALLED SERVICEABLE CYL ASSY. TORQUED,ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT.,REMOVED NUMBER THREE CYLINDER. INSTALLED SERVICEABLE CYLINDER ASSEMBLY. TORQUED,ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT.,REMOVED NUMBER THREE CYLINDER. INSTALLED SERVICEABLE CYLINDER ASSEMBLY. TORQUED,True,True,none,none,True
100080,rules_then_byt5,"ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT. DISASSEMBLED #1, 2, 4 EXHAUST VALVES, REAMED GUIDES IAW","ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT. DISASSEMBLED NUMBERS ONE, TWO, AND FOUR EXHAUST VALVES, REAMED GUIDES IN ACCORDANCE WITH",ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,"DISASSEMBLED #1, 2, 4 EXHAUST VALVES, REAMED GUIDES IAW",ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT.,"DISASSEMBLED NUMBERS ONE, TWO, AND FOUR EXHAUST VALVES, REAMED GUIDES IN ACCORDANCE WITH",ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT.,"DISASSEMBLED NUMBERS ONE, TWO, AND FOUR EXHAUST VALVES, REAMED GUIDES IN ACCORDANCE WITH",True,True,none,none,True
100081,rules_then_byt5,#2 INTAKE LEAKS. REPLACED GASKET.,NUMBER TWO INTAKE LEAKS. REPLACED GASKET.,#2 INTAKE LEAKS.,REPLACED GASKET.,NUMBER TWO INTAKE LEAKS.,REPLACED GASKET.,NUMBER TWO INTAKE LEAKS.,REPLACED GASKET.,True,True,none,none,True
100082,rules_then_byt5,#4 INTAKE LEAKS. REPLACED GASKET.,NUMBER FOUR INTAKE LEAKS. REPLACED GASKET.,#4 INTAKE LEAKS.,REPLACED GASKET.,NUMBER FOUR INTAKE LEAKS.,REPLACED GASKET.,NUMBER FOUR INTAKE LEAKS.,REPLACED GASKET.,True,True,none,none,True
100083,rules_then_byt5,#3 INTAKE TUBE GASKET IS LEAKING. REPLACED GASKET.,NUMBER THREE INTAKE TUBE GASKET IS LEAKING. REPLACED GASKET.,#3 INTAKE TUBE GASKET IS LEAKING.,REPLACED GASKET.,NUMBER THREE INTAKE TUBE GASKET IS LEAKING.,REPLACED GASKET.,NUMBER THREE INTAKE TUBE GASKET IS LEAKING.,REPLACED GASKET.,True,True,none,none,True
100084,rules_then_byt5,#3 & 4 ROCKER COVER GASKETS ARE LEAKING. REPLACED GASKETS.,NUMBER THREE AND FOUR ROCKER COVER GASKETS ARE LEAKING. REPLACED GASKETS.,#3 & 4 ROCKER COVER GASKETS ARE LEAKING.,REPLACED GASKETS.,NUMBER THREE AND FOUR ROCKER COVER GASKETS ARE LEAKING.,REPLACED GASKETS.,NUMBER THREE AND FOUR ROCKER COVER GASKETS ARE LEAKING.,REPLACED GASKETS.,True,True,none,none,True
100085,rules_then_byt5,"ENGINE WOULD NOT START. STARTED ENGINE, LEANED MIXTURE TO CLEAN SPARK PLUGS. MA","ENGINE WOULD NOT START. STARTED ENGINE, LEANED MIXTURE TO CLEAN SPARK PLUGS. MA",ENGINE WOULD NOT START.,"STARTED ENGINE, LEANED MIXTURE TO CLEAN SPARK PLUGS. MA",ENGINE WOULD NOT START.,"STARTED ENGINE, LEANED MIXTURE TO CLEAN SPARK PLUGS. MA",ENGINE WOULD NOT START.,"STARTED ENGINE, LEANED MIXTURE TO CLEAN SPARK PLUGS. MA",True,True,none,none,True
100086,rules_then_byt5,#2 INTAKE IS LEAKING. REMOVED & REPLACED #2 INTAKE GASKET.,NUMBER TWO INTAKE IS LEAKING. REMOVED AND REPLACED NUMBER TWO INTAKE GASKET.,#2 INTAKE IS LEAKING.,REMOVED & REPLACED #2 INTAKE GASKET.,NUMBER TWO INTAKE IS LEAKING.,REMOVED AND REPLACED NUMBER TWO INTAKE GASKET.,NUMBER TWO INTAKE IS LEAKING.,REMOVED AND REPLACED NUMBER TWO INTAKE GASKET.,True,True,none,none,True
