record_id,system,raw_text,prediction_text,problem_raw,action_raw,problem_candidate,action_candidate,problem_normalized,action_normalized,problem_candidate_grounded,action_candidate_grounded,problem_fallback,action_fallback,protected_tokens_preserved
100044,rules,OIL DIPSTICK OIL STICK IS LOOSE. REMOVED & REPLACED DIPSTICK.,OIL DIPSTICK OIL STICK IS LOOSE. REMOVED AND REPLACED DIPSTICK.,OIL DIPSTICK OIL STICK IS LOOSE.,REMOVED & REPLACED DIPSTICK.,OIL DIPSTICK OIL STICK IS LOOSE.,REMOVED AND REPLACED DIPSTICK.,OIL DIPSTICK OIL STICK IS LOOSE.,REMOVED AND REPLACED DIPSTICK.,True,True,none,none,True
100045,rules,#3 BRAKE MISSING SCREW. REPLACED SCREW.,NUMBER 3 BRAKE MISSING SCREW. REPLACED SCREW.,#3 BRAKE MISSING SCREW.,REPLACED SCREW.,NUMBER 3 BRAKE MISSING SCREW.,REPLACED SCREW.,NUMBER 3 BRAKE MISSING SCREW.,REPLACED SCREW.,True,True,none,none,True
100046,rules,BAFFLE SEALS ON R/H SIDE ARE TORN. APPLIED SILICONE TO TORN AREAS.,BAFFLE SEALS ON RIGHT-HAND SIDE ARE TORN. APPLIED SILICONE TO TORN AREAS.,BAFFLE SEALS ON R/H SIDE ARE TORN.,APPLIED SILICONE TO TORN AREAS.,BAFFLE SEALS ON RIGHT-HAND SIDE ARE TORN.,APPLIED SILICONE TO TORN AREAS.,BAFFLE SEALS ON RIGHT-HAND SIDE ARE TORN.,APPLIED SILICONE TO TORN AREAS.,True,True,none,none,True
100047,rules,#2 & 4 ROCKER COVERS ARE LEAKING. REMOVED & REPLACED #2 & 4 ROCKER COVER GASKETS.,NUMBER 2 AND 4 ROCKER COVERS ARE LEAKING. REMOVED AND REPLACED NUMBER 2 AND 4 ROCKER COVER GASKETS.,#2 & 4 ROCKER COVERS ARE LEAKING.,REMOVED & REPLACED #2 & 4 ROCKER COVER GASKETS.,NUMBER 2 AND 4 ROCKER COVERS ARE LEAKING.,REMOVED AND REPLACED NUMBER 2 AND 4 ROCKER COVER GASKETS.,NUMBER 2 AND 4 ROCKER COVERS ARE LEAKING.,REMOVED AND REPLACED NUMBER 2 AND 4 ROCKER COVER GASKETS.,True,True,none,none,True
100048,rules,#3 AFT BAFFLE BRACKET LOOSE. REMOVED & REPLACED MISSING RIVETS W/ SCREWS & NUTS.,NUMBER 3 AFT BAFFLE BRACKET LOOSE. REMOVED AND REPLACED MISSING RIVETS WITH SCREWS AND NUTS.,#3 AFT BAFFLE BRACKET LOOSE.,REMOVED & REPLACED MISSING RIVETS W/ SCREWS & NUTS.,NUMBER 3 AFT BAFFLE BRACKET LOOSE.,REMOVED AND REPLACED MISSING RIVETS WITH SCREWS AND NUTS.,NUMBER 3 AFT BAFFLE BRACKET LOOSE.,REMOVED AND REPLACED MISSING RIVETS WITH SCREWS AND NUTS.,True,True,none,none,True
100049,rules,#4 CYL ROCKER COVER IS LEAKING. REMOVED & REPLACED GASKET.,NUMBER 4 CYLINDER ROCKER COVER IS LEAKING. REMOVED AND REPLACED GASKET.,#4 CYL ROCKER COVER IS LEAKING.,REMOVED & REPLACED GASKET.,NUMBER 4 CYLINDER ROCKER COVER IS LEAKING.,REMOVED AND REPLACED GASKET.,NUMBER 4 CYLINDER ROCKER COVER IS LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
100050,rules,"#1, 2, & 6 COWL MOUNTS ARE TORN. REMOVED & REPLACED MOUNTS.","NUMBER 1, 2, AND 6 COWL MOUNTS ARE TORN. REMOVED AND REPLACED MOUNTS.","#1, 2, & 6 COWL MOUNTS ARE TORN.",REMOVED & REPLACED MOUNTS.,"NUMBER 1, 2, AND 6 COWL MOUNTS ARE TORN.",REMOVED AND REPLACED MOUNTS.,"NUMBER 1, 2, AND 6 COWL MOUNTS ARE TORN.",REMOVED AND REPLACED MOUNTS.,True,True,none,none,True
100051,rules,#4 INTAKE LEAKING. REMOVED & REPLACED GASKET.,NUMBER 4 INTAKE LEAKING. REMOVED AND REPLACED GASKET.,#4 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,NUMBER 4 INTAKE LEAKING.,REMOVED AND REPLACED GASKET.,NUMBER 4 INTAKE LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
100052,rules,#2 & 4 ROCKER COVERS LEAKING. REMOVED & REPLACED GASKETS.,NUMBER 2 AND 4 ROCKER COVERS LEAKING. REMOVED AND REPLACED GASKETS.,#2 & 4 ROCKER COVERS LEAKING.,REMOVED & REPLACED GASKETS.,NUMBER 2 AND 4 ROCKER COVERS LEAKING.,REMOVED AND REPLACED GASKETS.,NUMBER 2 AND 4 ROCKER COVERS LEAKING.,REMOVED AND REPLACED GASKETS.,True,True,none,none,True
100053,rules,#4 INTAKE IS LEAKING. REPLACED GASKET & INSPECTED INTAKE TUBE.,NUMBER 4 INTAKE IS LEAKING. REPLACED GASKET AND INSPECTED INTAKE TUBE.,#4 INTAKE IS LEAKING.,REPLACED GASKET & INSPECTED INTAKE TUBE.,NUMBER 4 INTAKE IS LEAKING.,REPLACED GASKET AND INSPECTED INTAKE TUBE.,NUMBER 4 INTAKE IS LEAKING.,REPLACED GASKET AND INSPECTED INTAKE TUBE.,True,True,none,none,True
100054,rules,"DURING IDLE CHECK ON RUN UP, ENGINE QUIT. RESTART ENGINE ADJUSTED IDLE SETTING, IDLE INDICATING 650 RPM DURING R","DURING IDLE CHECK ON RUN UP, ENGINE QUIT. RESTART ENGINE ADJUSTED IDLE SETTING, IDLE INDICATING 650 RPM DURING R","DURING IDLE CHECK ON RUN UP, ENGINE QUIT. RESTART ENGINE","ADJUSTED IDLE SETTING, IDLE INDICATING 650 RPM DURING R","DURING IDLE CHECK ON RUN UP, ENGINE QUIT. RESTART ENGINE","ADJUSTED IDLE SETTING, IDLE INDICATING 650 RPM DURING R","DURING IDLE CHECK ON RUN UP, ENGINE QUIT. RESTART ENGINE","ADJUSTED IDLE SETTING, IDLE INDICATING 650 RPM DURING R",True,True,none,none,True
100055,rules,L/H BAFFLE PLUG WORN. REMOVED & REPLACED PLUG.,LEFT-HAND BAFFLE PLUG WORN. REMOVED AND REPLACED PLUG.,L/H BAFFLE PLUG WORN.,REMOVED & REPLACED PLUG.,LEFT-HAND BAFFLE PLUG WORN.,REMOVED AND REPLACED PLUG.,LEFT-HAND BAFFLE PLUG WORN.,REMOVED AND REPLACED PLUG.,True,True,none,none,True
100056,rules,#1 ROCKER COVER LEAKING. REMOVED & REPLACED GASKET.,NUMBER 1 ROCKER COVER LEAKING. REMOVED AND REPLACED GASKET.,#1 ROCKER COVER LEAKING.,REMOVED & REPLACED GASKET.,NUMBER 1 ROCKER COVER LEAKING.,REMOVED AND REPLACED GASKET.,NUMBER 1 ROCKER COVER LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
100057,rules,L/H ENGINE #2 & 4 SIDE BAFFLE SEALS LOOSE. SECURED SEALS.,LEFT-HAND ENGINE NUMBER 2 AND 4 SIDE BAFFLE SEALS LOOSE. SECURED SEALS.,L/H ENGINE #2 & 4 SIDE BAFFLE SEALS LOOSE.,SECURED SEALS.,LEFT-HAND ENGINE NUMBER 2 AND 4 SIDE BAFFLE SEALS LOOSE.,SECURED SEALS.,LEFT-HAND ENGINE NUMBER 2 AND 4 SIDE BAFFLE SEALS LOOSE.,SECURED SEALS.,True,True,none,none,True
100058,rules,R/H ENGINE #3 AFT BAFFLE SEAL IS LOOSE. SECURED BAFFLE SEAL.,RIGHT-HAND ENGINE NUMBER 3 AFT BAFFLE SEAL IS LOOSE. SECURED BAFFLE SEAL.,R/H ENGINE #3 AFT BAFFLE SEAL IS LOOSE.,SECURED BAFFLE SEAL.,RIGHT-HAND ENGINE NUMBER 3 AFT BAFFLE SEAL IS LOOSE.,SECURED BAFFLE SEAL.,RIGHT-HAND ENGINE NUMBER 3 AFT BAFFLE SEAL IS LOOSE.,SECURED BAFFLE SEAL.,True,True,none,none,True
100059,rules,#3 ROCKER COVER GASKET TORN. REMOVED & REPLACED #3 ROCKER COVER GASKET.,NUMBER 3 ROCKER COVER GASKET TORN. REMOVED AND REPLACED NUMBER 3 ROCKER COVER GASKET.,#3 ROCKER COVER GASKET TORN.,REMOVED & REPLACED #3 ROCKER COVER GASKET.,NUMBER 3 ROCKER COVER GASKET TORN.,REMOVED AND REPLACED NUMBER 3 ROCKER COVER GASKET.,NUMBER 3 ROCKER COVER GASKET TORN.,REMOVED AND REPLACED NUMBER 3 ROCKER COVER GASKET.,True,True,none,none,True
100060,rules,#4 ROCKER COVER GASKET TORN. REMOVED & REPLACED #4 ROCKER COVER GASKET.,NUMBER 4 ROCKER COVER GASKET TORN. REMOVED AND REPLACED NUMBER 4 ROCKER COVER GASKET.,#4 ROCKER COVER GASKET TORN.,REMOVED & REPLACED #4 ROCKER COVER GASKET.,NUMBER 4 ROCKER COVER GASKET TORN.,REMOVED AND REPLACED NUMBER 4 ROCKER COVER GASKET.,NUMBER 4 ROCKER COVER GASKET TORN.,REMOVED AND REPLACED NUMBER 4 ROCKER COVER GASKET.,True,True,none,none,True
100061,rules,#1 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER W/ NEW.,NUMBER 1 ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED ROCKER COVER WITH NEW.,#1 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER W/ NEW.,NUMBER 1 ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED ROCKER COVER WITH NEW.,NUMBER 1 ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED ROCKER COVER WITH NEW.,True,True,none,none,True
100062,rules,DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE). ADJUSTED ENGINE OIL PRESS RELIEF VALVE.,DURING GROUND RUN PILOT NOTICED HIGH OIL PRESSURE (ENGINE). ADJUSTED ENGINE OIL PRESSURE RELIEF VALVE.,DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE).,ADJUSTED ENGINE OIL PRESS RELIEF VALVE.,DURING GROUND RUN PILOT NOTICED HIGH OIL PRESSURE (ENGINE).,ADJUSTED ENGINE OIL PRESSURE RELIEF VALVE.,DURING GROUND RUN PILOT NOTICED HIGH OIL PRESSURE (ENGINE).,ADJUSTED ENGINE OIL PRESSURE RELIEF VALVE.,True,True,none,none,True
100063,rules,"DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE). A/C WAS GROUND RAN TO FULL PWR, OIL PRESS CHECKED OK.","DURING GROUND RUN PILOT NOTICED HIGH OIL PRESSURE (ENGINE). AIRCRAFT WAS GROUND RAN TO FULL POWER, OIL PRESSURE CHECKED OK.",DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE).,"A/C WAS GROUND RAN TO FULL PWR, OIL PRESS CHECKED OK.",DURING GROUND RUN PILOT NOTICED HIGH OIL PRESSURE (ENGINE).,"AIRCRAFT WAS GROUND RAN TO FULL POWER, OIL PRESSURE CHECKED OK.",DURING GROUND RUN PILOT NOTICED HIGH OIL PRESSURE (ENGINE).,"AIRCRAFT WAS GROUND RAN TO FULL POWER, OIL PRESSURE CHECKED OK.",True,True,none,none,True
100064,rules,STUDENT COULDN'T START A/C. STARTED A/C FOR STUDENT.,STUDENT COULDN FEET T START AIRCRAFT. STARTED AIRCRAFT FOR STUDENT.,STUDENT COULDN'T START A/C.,STARTED A/C FOR STUDENT.,STUDENT COULDN FEET T START AIRCRAFT.,STARTED AIRCRAFT FOR STUDENT.,STUDENT COULDN FEET T START AIRCRAFT.,STARTED AIRCRAFT FOR STUDENT.,True,True,none,none,True
100065,rules,"VACUUM TUBE & OIL COOLER LINE ARE RUBBING TOGETHER. MOVED ADEL CLAMP & APPLIED 2 ZIP TIES, NO DEFECTS NOTED","VACUUM TUBE AND OIL COOLER LINE ARE RUBBING TOGETHER. MOVED ADEL CLAMP AND APPLIED 2 ZIP TIES, NO DEFECTS NOTED",VACUUM TUBE & OIL COOLER LINE ARE RUBBING TOGETHER.,"MOVED ADEL CLAMP & APPLIED 2 ZIP TIES, NO DEFECTS NOTED",VACUUM TUBE AND OIL COOLER LINE ARE RUBBING TOGETHER.,"MOVED ADEL CLAMP AND APPLIED 2 ZIP TIES, NO DEFECTS NOTED",VACUUM TUBE AND OIL COOLER LINE ARE RUBBING TOGETHER.,"MOVED ADEL CLAMP AND APPLIED 2 ZIP TIES, NO DEFECTS NOTED",True,True,none,none,True
100066,rules,"AFTER LANDING, A/C IDLE @ 970 RPM. ADJUSTED IDLE SETTING BY LOWERING. IDLE SETTING W/IN MA","AFTER LANDING, AIRCRAFT IDLE AT 970 RPM. ADJUSTED IDLE SETTING BY LOWERING. IDLE SETTING WITHIN MA","AFTER LANDING, A/C IDLE @ 970 RPM.",ADJUSTED IDLE SETTING BY LOWERING. IDLE SETTING W/IN MA,"AFTER LANDING, AIRCRAFT IDLE AT 970 RPM.",ADJUSTED IDLE SETTING BY LOWERING. IDLE SETTING WITHIN MA,"AFTER LANDING, AIRCRAFT IDLE AT 970 RPM.",ADJUSTED IDLE SETTING BY LOWERING. IDLE SETTING WITHIN MA,True,True,none,none,True
100067,rules,FUEL PRESS 32 - 33 W/ JUMPS INTO RED. CLEANED TRANSDUCER GROUND PATH. FUEL PRESS CHECKED GOOD,FUEL PRESSURE 32 - 33 WITH JUMPS INTO RED. CLEANED TRANSDUCER GROUND PATH. FUEL PRESSURE CHECKED GOOD,FUEL PRESS 32 - 33 W/ JUMPS INTO RED.,CLEANED TRANSDUCER GROUND PATH. FUEL PRESS CHECKED GOOD,FUEL PRESSURE 32 - 33 WITH JUMPS INTO RED.,CLEANED TRANSDUCER GROUND PATH. FUEL PRESSURE CHECKED GOOD,FUEL PRESSURE 32 - 33 WITH JUMPS INTO RED.,CLEANED TRANSDUCER GROUND PATH. FUEL PRESSURE CHECKED GOOD,True,True,none,none,True
100068,rules,R/H ENG #2 INTAKE LEAKS. REPLACED GASKET.,RIGHT-HAND ENGINE NUMBER 2 INTAKE LEAKS. REPLACED GASKET.,R/H ENG #2 INTAKE LEAKS.,REPLACED GASKET.,RIGHT-HAND ENGINE NUMBER 2 INTAKE LEAKS.,REPLACED GASKET.,RIGHT-HAND ENGINE NUMBER 2 INTAKE LEAKS.,REPLACED GASKET.,True,True,none,none,True
100069,rules,L/H ENG #4 CYL BAFFLE CRACKED. STOP DRILLED CRACK.,LEFT-HAND ENGINE NUMBER 4 CYLINDER BAFFLE CRACKED. STOP DRILLED CRACK.,L/H ENG #4 CYL BAFFLE CRACKED.,STOP DRILLED CRACK.,LEFT-HAND ENGINE NUMBER 4 CYLINDER BAFFLE CRACKED.,STOP DRILLED CRACK.,LEFT-HAND ENGINE NUMBER 4 CYLINDER BAFFLE CRACKED.,STOP DRILLED CRACK.,True,True,none,none,True
100070,rules,R/H ENG #4 CYL BAFFLE CRACKED. STOP DRILLED CRACK.,RIGHT-HAND ENGINE NUMBER 4 CYLINDER BAFFLE CRACKED. STOP DRILLED CRACK.,R/H ENG #4 CYL BAFFLE CRACKED.,STOP DRILLED CRACK.,RIGHT-HAND ENGINE NUMBER 4 CYLINDER BAFFLE CRACKED.,STOP DRILLED CRACK.,RIGHT-HAND ENGINE NUMBER 4 CYLINDER BAFFLE CRACKED.,STOP DRILLED CRACK.,True,True,none,none,True
100071,rules,"LAST DAILY SHUT DOWN IDLE OVER RIDE SPEED CHECK - ENGINE RPM RAN A/C, ADJUSTED IDLE SPEED. CHECKS GOOD.","LAST DAILY SHUT DOWN IDLE OVER RIDE SPEED CHECK - ENGINE RPM RAN AIRCRAFT, ADJUSTED IDLE SPEED. CHECKS GOOD.",LAST DAILY SHUT DOWN IDLE OVER RIDE SPEED CHECK - ENGINE RPM,"RAN A/C, ADJUSTED IDLE SPEED. CHECKS GOOD.",LAST DAILY SHUT DOWN IDLE OVER RIDE SPEED CHECK - ENGINE RPM,"RAN AIRCRAFT, ADJUSTED IDLE SPEED. CHECKS GOOD.",LAST DAILY SHUT DOWN IDLE OVER RIDE SPEED CHECK - ENGINE RPM,"RAN AIRCRAFT, ADJUSTED IDLE SPEED. CHECKS GOOD.",True,True,none,none,True
100072,rules,#2 & 4 SIDE BAFFLE BRACE BROKEN. FABRICATED BRACE FROM LIKE MATERIAL & INSTALLED.,NUMBER 2 AND 4 SIDE BAFFLE BRACE BROKEN. FABRICATED BRACE FROM LIKE MATERIAL AND INSTALLED.,#2 & 4 SIDE BAFFLE BRACE BROKEN.,FABRICATED BRACE FROM LIKE MATERIAL & INSTALLED.,NUMBER 2 AND 4 SIDE BAFFLE BRACE BROKEN.,FABRICATED BRACE FROM LIKE MATERIAL AND INSTALLED.,NUMBER 2 AND 4 SIDE BAFFLE BRACE BROKEN.,FABRICATED BRACE FROM LIKE MATERIAL AND INSTALLED.,True,True,none,none,True
100073,rules,#4 CYL INTAKE GASKET IS LEAKING. REMOVED & REPLACED GASKET.,NUMBER 4 CYLINDER INTAKE GASKET IS LEAKING. REMOVED AND REPLACED GASKET.,#4 CYL INTAKE GASKET IS LEAKING.,REMOVED & REPLACED GASKET.,NUMBER 4 CYLINDER INTAKE GASKET IS LEAKING.,REMOVED AND REPLACED GASKET.,NUMBER 4 CYLINDER INTAKE GASKET IS LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
100074,rules,#4 ROCKER BOX COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,NUMBER 4 ROCKER BOX COVER GASKET LEAKING. REMOVED AND REPLACED ROCKER COVER GASKET.,#4 ROCKER BOX COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,NUMBER 4 ROCKER BOX COVER GASKET LEAKING.,REMOVED AND REPLACED ROCKER COVER GASKET.,NUMBER 4 ROCKER BOX COVER GASKET LEAKING.,REMOVED AND REPLACED ROCKER COVER GASKET.,True,True,none,none,True
100075,rules,BAFFLE PLUG HOLE WORN. INSTALLED PATCH & NEW PLUG.,BAFFLE PLUG HOLE WORN. INSTALLED PATCH AND NEW PLUG.,BAFFLE PLUG HOLE WORN.,INSTALLED PATCH & NEW PLUG.,BAFFLE PLUG HOLE WORN.,INSTALLED PATCH AND NEW PLUG.,BAFFLE PLUG HOLE WORN.,INSTALLED PATCH AND NEW PLUG.,True,True,none,none,True
100076,rules,"ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT. RAN A/C, OPS & LEAK CHECK GOOD.","ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT. RAN AIRCRAFT, OPERATIONS AND LEAK CHECK GOOD.",ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,"RAN A/C, OPS & LEAK CHECK GOOD.",ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT.,"RAN AIRCRAFT, OPERATIONS AND LEAK CHECK GOOD.",ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT.,"RAN AIRCRAFT, OPERATIONS AND LEAK CHECK GOOD.",True,True,none,none,True
100077,rules,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT. RAN A/C. CONFIRMED DISCREPANCY. FOUND #3 CYL HAD VERY L,ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT. RAN AIRCRAFT. CONFIRMED DISCREPANCY. FOUND NUMBER 3 CYLINDER HAD VERY L,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,RAN A/C. CONFIRMED DISCREPANCY. FOUND #3 CYL HAD VERY L,ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT.,RAN AIRCRAFT. CONFIRMED DISCREPANCY. FOUND NUMBER 3 CYLINDER HAD VERY L,ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT.,RAN AIRCRAFT. CONFIRMED DISCREPANCY. FOUND NUMBER 3 CYLINDER HAD VERY L,True,True,none,none,True
100078,rules,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT. COMPLETED REASSEMBLY OF #3 CYL ASSY. INSTALLED NEW INTA,ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT. COMPLETED REASSEMBLY OF NUMBER 3 CYLINDER ASSEMBLY. INSTALLED NEW INTA,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,COMPLETED REASSEMBLY OF #3 CYL ASSY. INSTALLED NEW INTA,ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT.,COMPLETED REASSEMBLY OF NUMBER 3 CYLINDER ASSEMBLY. INSTALLED NEW INTA,ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT.,COMPLETED REASSEMBLY OF NUMBER 3 CYLINDER ASSEMBLY. INSTALLED NEW INTA,True,True,none,none,True
100079,rules,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT. REMOVED #3 CYL. INSTALLED SERVICEABLE CYL ASSY. TORQUED,ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT. REMOVED NUMBER 3 CYLINDER. INSTALLED SERVICEABLE CYLINDER ASSEMBLY. TORQUED,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,REMOVED #3 CYL. INSTALLED SERVICEABLE CYL ASSY. TORQUED,ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT.,REMOVED NUMBER 3 CYLINDER. INSTALLED SERVICEABLE CYLINDER ASSEMBLY. TORQUED,ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT.,REMOVED NUMBER 3 CYLINDER. INSTALLED SERVICEABLE CYLINDER ASSEMBLY. TORQUED,True,True,none,none,True
100080,rules,"ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT. DISASSEMBLED #1, 2, 4 EXHAUST VALVES, REAMED GUIDES IAW","ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT. DISASSEMBLED NUMBER 1, 2, 4 EXHAUST VALVES, REAMED GUIDES IN ACCORDANCE WITH",ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,"DISASSEMBLED #1, 2, 4 EXHAUST VALVES, REAMED GUIDES IAW",ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT.,"DISASSEMBLED NUMBER 1, 2, 4 EXHAUST VALVES, REAMED GUIDES IN ACCORDANCE WITH",ENGINE STARTED RUNNING ROUGH AND VIBRATING A LOT.,"DISASSEMBLED NUMBER 1, 2, 4 EXHAUST VALVES, REAMED GUIDES IN ACCORDANCE WITH",True,True,none,none,True
100081,rules,#2 INTAKE LEAKS. REPLACED GASKET.,NUMBER 2 INTAKE LEAKS. REPLACED GASKET.,#2 INTAKE LEAKS.,REPLACED GASKET.,NUMBER 2 INTAKE LEAKS.,REPLACED GASKET.,NUMBER 2 INTAKE LEAKS.,REPLACED GASKET.,True,True,none,none,True
100082,rules,#4 INTAKE LEAKS. REPLACED GASKET.,NUMBER 4 INTAKE LEAKS. REPLACED GASKET.,#4 INTAKE LEAKS.,REPLACED GASKET.,NUMBER 4 INTAKE LEAKS.,REPLACED GASKET.,NUMBER 4 INTAKE LEAKS.,REPLACED GASKET.,True,True,none,none,True
100083,rules,#3 INTAKE TUBE GASKET IS LEAKING. REPLACED GASKET.,NUMBER 3 INTAKE TUBE GASKET IS LEAKING. REPLACED GASKET.,#3 INTAKE TUBE GASKET IS LEAKING.,REPLACED GASKET.,NUMBER 3 INTAKE TUBE GASKET IS LEAKING.,REPLACED GASKET.,NUMBER 3 INTAKE TUBE GASKET IS LEAKING.,REPLACED GASKET.,True,True,none,none,True
100084,rules,#3 & 4 ROCKER COVER GASKETS ARE LEAKING. REPLACED GASKETS.,NUMBER 3 AND 4 ROCKER COVER GASKETS ARE LEAKING. REPLACED GASKETS.,#3 & 4 ROCKER COVER GASKETS ARE LEAKING.,REPLACED GASKETS.,NUMBER 3 AND 4 ROCKER COVER GASKETS ARE LEAKING.,REPLACED GASKETS.,NUMBER 3 AND 4 ROCKER COVER GASKETS ARE LEAKING.,REPLACED GASKETS.,True,True,none,none,True
100085,rules,"ENGINE WOULD NOT START. STARTED ENGINE, LEANED MIXTURE TO CLEAN SPARK PLUGS. MA","ENGINE WOULD NOT START. STARTED ENGINE, LEANED MIXTURE TO CLEAN SPARK PLUGS. MA",ENGINE WOULD NOT START.,"STARTED ENGINE, LEANED MIXTURE TO CLEAN SPARK PLUGS. MA",ENGINE WOULD NOT START.,"STARTED ENGINE, LEANED MIXTURE TO CLEAN SPARK PLUGS. MA",ENGINE WOULD NOT START.,"STARTED ENGINE, LEANED MIXTURE TO CLEAN SPARK PLUGS. MA",True,True,none,none,True
100086,rules,#2 INTAKE IS LEAKING. REMOVED & REPLACED #2 INTAKE GASKET.,NUMBER 2 INTAKE IS LEAKING. REMOVED AND REPLACED NUMBER 2 INTAKE GASKET.,#2 INTAKE IS LEAKING.,REMOVED & REPLACED #2 INTAKE GASKET.,NUMBER 2 INTAKE IS LEAKING.,REMOVED AND REPLACED NUMBER 2 INTAKE GASKET.,NUMBER 2 INTAKE IS LEAKING.,REMOVED AND REPLACED NUMBER 2 INTAKE GASKET.,True,True,none,none,True
100087,rules,"TOP FRONT R/H BAFFLE, BAFFLE SEAL RIVET PULLED THROUGH. DRILLED OUT RIVET & INSTALLED SCREW & NUT TO ATTACH R/H","TOP FRONT RIGHT-HAND BAFFLE, BAFFLE SEAL RIVET PULLED THROUGH. DRILLED OUT RIVET AND INSTALLED SCREW AND NUT TO ATTACH RIGHT-HAND","TOP FRONT R/H BAFFLE, BAFFLE SEAL RIVET PULLED THROUGH.",DRILLED OUT RIVET & INSTALLED SCREW & NUT TO ATTACH R/H,"TOP FRONT RIGHT-HAND BAFFLE, BAFFLE SEAL RIVET PULLED THROUGH.",DRILLED OUT RIVET AND INSTALLED SCREW AND NUT TO ATTACH RIGHT-HAND,"TOP FRONT RIGHT-HAND BAFFLE, BAFFLE SEAL RIVET PULLED THROUGH.",DRILLED OUT RIVET AND INSTALLED SCREW AND NUT TO ATTACH RIGHT-HAND,True,True,none,none,True
100088,rules,ROCKER BOX COVER SCREWS LOOSE. TIGHTENED SCREWS.,ROCKER BOX COVER SCREWS LOOSE. TIGHTENED SCREWS.,ROCKER BOX COVER SCREWS LOOSE.,TIGHTENED SCREWS.,ROCKER BOX COVER SCREWS LOOSE.,TIGHTENED SCREWS.,ROCKER BOX COVER SCREWS LOOSE.,TIGHTENED SCREWS.,True,True,none,none,True
100089,rules,#2 INDUCTION TUBE GASKET LEAKING. REMOVED & REPLACED #2 INDUCTION TUBE GASKET.,NUMBER 2 INDUCTION TUBE GASKET LEAKING. REMOVED AND REPLACED NUMBER 2 INDUCTION TUBE GASKET.,#2 INDUCTION TUBE GASKET LEAKING.,REMOVED & REPLACED #2 INDUCTION TUBE GASKET.,NUMBER 2 INDUCTION TUBE GASKET LEAKING.,REMOVED AND REPLACED NUMBER 2 INDUCTION TUBE GASKET.,NUMBER 2 INDUCTION TUBE GASKET LEAKING.,REMOVED AND REPLACED NUMBER 2 INDUCTION TUBE GASKET.,True,True,none,none,True
100090,rules,#2 & 4 ROCKER COVERS ARE LEAKING. REMOVED & REPLACED GASKETS.,NUMBER 2 AND 4 ROCKER COVERS ARE LEAKING. REMOVED AND REPLACED GASKETS.,#2 & 4 ROCKER COVERS ARE LEAKING.,REMOVED & REPLACED GASKETS.,NUMBER 2 AND 4 ROCKER COVERS ARE LEAKING.,REMOVED AND REPLACED GASKETS.,NUMBER 2 AND 4 ROCKER COVERS ARE LEAKING.,REMOVED AND REPLACED GASKETS.,True,True,none,none,True
