record_id,system,raw_text,prediction_text,problem_raw,action_raw,problem_candidate,action_candidate,problem_normalized,action_normalized,problem_candidate_grounded,action_candidate_grounded,problem_fallback,action_fallback,protected_tokens_preserved
100048,raw,#3 AFT BAFFLE BRACKET LOOSE. REMOVED & REPLACED MISSING RIVETS W/ SCREWS & NUTS.,#3 AFT BAFFLE BRACKET LOOSE. REMOVED & REPLACED MISSING RIVETS W/ SCREWS & NUTS.,#3 AFT BAFFLE BRACKET LOOSE.,REMOVED & REPLACED MISSING RIVETS W/ SCREWS & NUTS.,#3 AFT BAFFLE BRACKET LOOSE.,REMOVED & REPLACED MISSING RIVETS W/ SCREWS & NUTS.,#3 AFT BAFFLE BRACKET LOOSE.,REMOVED & REPLACED MISSING RIVETS W/ SCREWS & NUTS.,True,True,none,none,True
100049,raw,#4 CYL ROCKER COVER IS LEAKING. REMOVED & REPLACED GASKET.,#4 CYL ROCKER COVER IS LEAKING. REMOVED & REPLACED GASKET.,#4 CYL ROCKER COVER IS LEAKING.,REMOVED & REPLACED GASKET.,#4 CYL ROCKER COVER IS LEAKING.,REMOVED & REPLACED GASKET.,#4 CYL ROCKER COVER IS LEAKING.,REMOVED & REPLACED GASKET.,True,True,none,none,True
100050,raw,"#1, 2, & 6 COWL MOUNTS ARE TORN. REMOVED & REPLACED MOUNTS.","#1, 2, & 6 COWL MOUNTS ARE TORN. REMOVED & REPLACED MOUNTS.","#1, 2, & 6 COWL MOUNTS ARE TORN.",REMOVED & REPLACED MOUNTS.,"#1, 2, & 6 COWL MOUNTS ARE TORN.",REMOVED & REPLACED MOUNTS.,"#1, 2, & 6 COWL MOUNTS ARE TORN.",REMOVED & REPLACED MOUNTS.,True,True,none,none,True
100051,raw,#4 INTAKE LEAKING. REMOVED & REPLACED GASKET.,#4 INTAKE LEAKING. REMOVED & REPLACED GASKET.,#4 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,#4 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,#4 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,True,True,none,none,True
100052,raw,#2 & 4 ROCKER COVERS LEAKING. REMOVED & REPLACED GASKETS.,#2 & 4 ROCKER COVERS LEAKING. REMOVED & REPLACED GASKETS.,#2 & 4 ROCKER COVERS LEAKING.,REMOVED & REPLACED GASKETS.,#2 & 4 ROCKER COVERS LEAKING.,REMOVED & REPLACED GASKETS.,#2 & 4 ROCKER COVERS LEAKING.,REMOVED & REPLACED GASKETS.,True,True,none,none,True
100053,raw,#4 INTAKE IS LEAKING. REPLACED GASKET & INSPECTED INTAKE TUBE.,#4 INTAKE IS LEAKING. REPLACED GASKET & INSPECTED INTAKE TUBE.,#4 INTAKE IS LEAKING.,REPLACED GASKET & INSPECTED INTAKE TUBE.,#4 INTAKE IS LEAKING.,REPLACED GASKET & INSPECTED INTAKE TUBE.,#4 INTAKE IS LEAKING.,REPLACED GASKET & INSPECTED INTAKE TUBE.,True,True,none,none,True
100054,raw,"DURING IDLE CHECK ON RUN UP, ENGINE QUIT. RESTART ENGINE ADJUSTED IDLE SETTING, IDLE INDICATING 650 RPM DURING R","DURING IDLE CHECK ON RUN UP, ENGINE QUIT. RESTART ENGINE ADJUSTED IDLE SETTING, IDLE INDICATING 650 RPM DURING R","DURING IDLE CHECK ON RUN UP, ENGINE QUIT. RESTART ENGINE","ADJUSTED IDLE SETTING, IDLE INDICATING 650 RPM DURING R","DURING IDLE CHECK ON RUN UP, ENGINE QUIT. RESTART ENGINE","ADJUSTED IDLE SETTING, IDLE INDICATING 650 RPM DURING R","DURING IDLE CHECK ON RUN UP, ENGINE QUIT. RESTART ENGINE","ADJUSTED IDLE SETTING, IDLE INDICATING 650 RPM DURING R",True,True,none,none,True
100055,raw,L/H BAFFLE PLUG WORN. REMOVED & REPLACED PLUG.,L/H BAFFLE PLUG WORN. REMOVED & REPLACED PLUG.,L/H BAFFLE PLUG WORN.,REMOVED & REPLACED PLUG.,L/H BAFFLE PLUG WORN.,REMOVED & REPLACED PLUG.,L/H BAFFLE PLUG WORN.,REMOVED & REPLACED PLUG.,True,True,none,none,True
100056,raw,#1 ROCKER COVER LEAKING. REMOVED & REPLACED GASKET.,#1 ROCKER COVER LEAKING. REMOVED & REPLACED GASKET.,#1 ROCKER COVER LEAKING.,REMOVED & REPLACED GASKET.,#1 ROCKER COVER LEAKING.,REMOVED & REPLACED GASKET.,#1 ROCKER COVER LEAKING.,REMOVED & REPLACED GASKET.,True,True,none,none,True
100057,raw,L/H ENGINE #2 & 4 SIDE BAFFLE SEALS LOOSE. SECURED SEALS.,L/H ENGINE #2 & 4 SIDE BAFFLE SEALS LOOSE. SECURED SEALS.,L/H ENGINE #2 & 4 SIDE BAFFLE SEALS LOOSE.,SECURED SEALS.,L/H ENGINE #2 & 4 SIDE BAFFLE SEALS LOOSE.,SECURED SEALS.,L/H ENGINE #2 & 4 SIDE BAFFLE SEALS LOOSE.,SECURED SEALS.,True,True,none,none,True
100058,raw,R/H ENGINE #3 AFT BAFFLE SEAL IS LOOSE. SECURED BAFFLE SEAL.,R/H ENGINE #3 AFT BAFFLE SEAL IS LOOSE. SECURED BAFFLE SEAL.,R/H ENGINE #3 AFT BAFFLE SEAL IS LOOSE.,SECURED BAFFLE SEAL.,R/H ENGINE #3 AFT BAFFLE SEAL IS LOOSE.,SECURED BAFFLE SEAL.,R/H ENGINE #3 AFT BAFFLE SEAL IS LOOSE.,SECURED BAFFLE SEAL.,True,True,none,none,True
100059,raw,#3 ROCKER COVER GASKET TORN. REMOVED & REPLACED #3 ROCKER COVER GASKET.,#3 ROCKER COVER GASKET TORN. REMOVED & REPLACED #3 ROCKER COVER GASKET.,#3 ROCKER COVER GASKET TORN.,REMOVED & REPLACED #3 ROCKER COVER GASKET.,#3 ROCKER COVER GASKET TORN.,REMOVED & REPLACED #3 ROCKER COVER GASKET.,#3 ROCKER COVER GASKET TORN.,REMOVED & REPLACED #3 ROCKER COVER GASKET.,True,True,none,none,True
100060,raw,#4 ROCKER COVER GASKET TORN. REMOVED & REPLACED #4 ROCKER COVER GASKET.,#4 ROCKER COVER GASKET TORN. REMOVED & REPLACED #4 ROCKER COVER GASKET.,#4 ROCKER COVER GASKET TORN.,REMOVED & REPLACED #4 ROCKER COVER GASKET.,#4 ROCKER COVER GASKET TORN.,REMOVED & REPLACED #4 ROCKER COVER GASKET.,#4 ROCKER COVER GASKET TORN.,REMOVED & REPLACED #4 ROCKER COVER GASKET.,True,True,none,none,True
100061,raw,#1 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER W/ NEW.,#1 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER W/ NEW.,#1 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER W/ NEW.,#1 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER W/ NEW.,#1 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER W/ NEW.,True,True,none,none,True
100062,raw,DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE). ADJUSTED ENGINE OIL PRESS RELIEF VALVE.,DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE). ADJUSTED ENGINE OIL PRESS RELIEF VALVE.,DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE).,ADJUSTED ENGINE OIL PRESS RELIEF VALVE.,DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE).,ADJUSTED ENGINE OIL PRESS RELIEF VALVE.,DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE).,ADJUSTED ENGINE OIL PRESS RELIEF VALVE.,True,True,none,none,True
100063,raw,"DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE). A/C WAS GROUND RAN TO FULL PWR, OIL PRESS CHECKED OK.","DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE). A/C WAS GROUND RAN TO FULL PWR, OIL PRESS CHECKED OK.",DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE).,"A/C WAS GROUND RAN TO FULL PWR, OIL PRESS CHECKED OK.",DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE).,"A/C WAS GROUND RAN TO FULL PWR, OIL PRESS CHECKED OK.",DURING GROUND RUN PILOT NOTICED HIGH OIL PRESS (ENGINE).,"A/C WAS GROUND RAN TO FULL PWR, OIL PRESS CHECKED OK.",True,True,none,none,True
100064,raw,STUDENT COULDN'T START A/C. STARTED A/C FOR STUDENT.,STUDENT COULDN'T START A/C. STARTED A/C FOR STUDENT.,STUDENT COULDN'T START A/C.,STARTED A/C FOR STUDENT.,STUDENT COULDN'T START A/C.,STARTED A/C FOR STUDENT.,STUDENT COULDN'T START A/C.,STARTED A/C FOR STUDENT.,True,True,none,none,True
100065,raw,"VACUUM TUBE & OIL COOLER LINE ARE RUBBING TOGETHER. MOVED ADEL CLAMP & APPLIED 2 ZIP TIES, NO DEFECTS NOTED","VACUUM TUBE & OIL COOLER LINE ARE RUBBING TOGETHER. MOVED ADEL CLAMP & APPLIED 2 ZIP TIES, NO DEFECTS NOTED",VACUUM TUBE & OIL COOLER LINE ARE RUBBING TOGETHER.,"MOVED ADEL CLAMP & APPLIED 2 ZIP TIES, NO DEFECTS NOTED",VACUUM TUBE & OIL COOLER LINE ARE RUBBING TOGETHER.,"MOVED ADEL CLAMP & APPLIED 2 ZIP TIES, NO DEFECTS NOTED",VACUUM TUBE & OIL COOLER LINE ARE RUBBING TOGETHER.,"MOVED ADEL CLAMP & APPLIED 2 ZIP TIES, NO DEFECTS NOTED",True,True,none,none,True
100066,raw,"AFTER LANDING, A/C IDLE @ 970 RPM. ADJUSTED IDLE SETTING BY LOWERING. IDLE SETTING W/IN MA","AFTER LANDING, A/C IDLE @ 970 RPM. ADJUSTED IDLE SETTING BY LOWERING. IDLE SETTING W/IN MA","AFTER LANDING, A/C IDLE @ 970 RPM.",ADJUSTED IDLE SETTING BY LOWERING. IDLE SETTING W/IN MA,"AFTER LANDING, A/C IDLE @ 970 RPM.",ADJUSTED IDLE SETTING BY LOWERING. IDLE SETTING W/IN MA,"AFTER LANDING, A/C IDLE @ 970 RPM.",ADJUSTED IDLE SETTING BY LOWERING. IDLE SETTING W/IN MA,True,True,none,none,True
100067,raw,FUEL PRESS 32 - 33 W/ JUMPS INTO RED. CLEANED TRANSDUCER GROUND PATH. FUEL PRESS CHECKED GOOD,FUEL PRESS 32 - 33 W/ JUMPS INTO RED. CLEANED TRANSDUCER GROUND PATH. FUEL PRESS CHECKED GOOD,FUEL PRESS 32 - 33 W/ JUMPS INTO RED.,CLEANED TRANSDUCER GROUND PATH. FUEL PRESS CHECKED GOOD,FUEL PRESS 32 - 33 W/ JUMPS INTO RED.,CLEANED TRANSDUCER GROUND PATH. FUEL PRESS CHECKED GOOD,FUEL PRESS 32 - 33 W/ JUMPS INTO RED.,CLEANED TRANSDUCER GROUND PATH. FUEL PRESS CHECKED GOOD,True,True,none,none,True
100068,raw,R/H ENG #2 INTAKE LEAKS. REPLACED GASKET.,R/H ENG #2 INTAKE LEAKS. REPLACED GASKET.,R/H ENG #2 INTAKE LEAKS.,REPLACED GASKET.,R/H ENG #2 INTAKE LEAKS.,REPLACED GASKET.,R/H ENG #2 INTAKE LEAKS.,REPLACED GASKET.,True,True,none,none,True
100069,raw,L/H ENG #4 CYL BAFFLE CRACKED. STOP DRILLED CRACK.,L/H ENG #4 CYL BAFFLE CRACKED. STOP DRILLED CRACK.,L/H ENG #4 CYL BAFFLE CRACKED.,STOP DRILLED CRACK.,L/H ENG #4 CYL BAFFLE CRACKED.,STOP DRILLED CRACK.,L/H ENG #4 CYL BAFFLE CRACKED.,STOP DRILLED CRACK.,True,True,none,none,True
100070,raw,R/H ENG #4 CYL BAFFLE CRACKED. STOP DRILLED CRACK.,R/H ENG #4 CYL BAFFLE CRACKED. STOP DRILLED CRACK.,R/H ENG #4 CYL BAFFLE CRACKED.,STOP DRILLED CRACK.,R/H ENG #4 CYL BAFFLE CRACKED.,STOP DRILLED CRACK.,R/H ENG #4 CYL BAFFLE CRACKED.,STOP DRILLED CRACK.,True,True,none,none,True
100071,raw,"LAST DAILY SHUT DOWN IDLE OVER RIDE SPEED CHECK - ENGINE RPM RAN A/C, ADJUSTED IDLE SPEED. CHECKS GOOD.","LAST DAILY SHUT DOWN IDLE OVER RIDE SPEED CHECK - ENGINE RPM RAN A/C, ADJUSTED IDLE SPEED. CHECKS GOOD.",LAST DAILY SHUT DOWN IDLE OVER RIDE SPEED CHECK - ENGINE RPM,"RAN A/C, ADJUSTED IDLE SPEED. CHECKS GOOD.",LAST DAILY SHUT DOWN IDLE OVER RIDE SPEED CHECK - ENGINE RPM,"RAN A/C, ADJUSTED IDLE SPEED. CHECKS GOOD.",LAST DAILY SHUT DOWN IDLE OVER RIDE SPEED CHECK - ENGINE RPM,"RAN A/C, ADJUSTED IDLE SPEED. CHECKS GOOD.",True,True,none,none,True
100072,raw,#2 & 4 SIDE BAFFLE BRACE BROKEN. FABRICATED BRACE FROM LIKE MATERIAL & INSTALLED.,#2 & 4 SIDE BAFFLE BRACE BROKEN. FABRICATED BRACE FROM LIKE MATERIAL & INSTALLED.,#2 & 4 SIDE BAFFLE BRACE BROKEN.,FABRICATED BRACE FROM LIKE MATERIAL & INSTALLED.,#2 & 4 SIDE BAFFLE BRACE BROKEN.,FABRICATED BRACE FROM LIKE MATERIAL & INSTALLED.,#2 & 4 SIDE BAFFLE BRACE BROKEN.,FABRICATED BRACE FROM LIKE MATERIAL & INSTALLED.,True,True,none,none,True
100073,raw,#4 CYL INTAKE GASKET IS LEAKING. REMOVED & REPLACED GASKET.,#4 CYL INTAKE GASKET IS LEAKING. REMOVED & REPLACED GASKET.,#4 CYL INTAKE GASKET IS LEAKING.,REMOVED & REPLACED GASKET.,#4 CYL INTAKE GASKET IS LEAKING.,REMOVED & REPLACED GASKET.,#4 CYL INTAKE GASKET IS LEAKING.,REMOVED & REPLACED GASKET.,True,True,none,none,True
100074,raw,#4 ROCKER BOX COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,#4 ROCKER BOX COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,#4 ROCKER BOX COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,#4 ROCKER BOX COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,#4 ROCKER BOX COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,True,True,none,none,True
100075,raw,BAFFLE PLUG HOLE WORN. INSTALLED PATCH & NEW PLUG.,BAFFLE PLUG HOLE WORN. INSTALLED PATCH & NEW PLUG.,BAFFLE PLUG HOLE WORN.,INSTALLED PATCH & NEW PLUG.,BAFFLE PLUG HOLE WORN.,INSTALLED PATCH & NEW PLUG.,BAFFLE PLUG HOLE WORN.,INSTALLED PATCH & NEW PLUG.,True,True,none,none,True
100076,raw,"ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT. RAN A/C, OPS & LEAK CHECK GOOD.","ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT. RAN A/C, OPS & LEAK CHECK GOOD.",ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,"RAN A/C, OPS & LEAK CHECK GOOD.",ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,"RAN A/C, OPS & LEAK CHECK GOOD.",ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,"RAN A/C, OPS & LEAK CHECK GOOD.",True,True,none,none,True
100077,raw,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT. RAN A/C. CONFIRMED DISCREPANCY. FOUND #3 CYL HAD VERY L,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT. RAN A/C. CONFIRMED DISCREPANCY. FOUND #3 CYL HAD VERY L,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,RAN A/C. CONFIRMED DISCREPANCY. FOUND #3 CYL HAD VERY L,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,RAN A/C. CONFIRMED DISCREPANCY. FOUND #3 CYL HAD VERY L,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,RAN A/C. CONFIRMED DISCREPANCY. FOUND #3 CYL HAD VERY L,True,True,none,none,True
100078,raw,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT. COMPLETED REASSEMBLY OF #3 CYL ASSY. INSTALLED NEW INTA,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT. COMPLETED REASSEMBLY OF #3 CYL ASSY. INSTALLED NEW INTA,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,COMPLETED REASSEMBLY OF #3 CYL ASSY. INSTALLED NEW INTA,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,COMPLETED REASSEMBLY OF #3 CYL ASSY. INSTALLED NEW INTA,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,COMPLETED REASSEMBLY OF #3 CYL ASSY. INSTALLED NEW INTA,True,True,none,none,True
100079,raw,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT. REMOVED #3 CYL. INSTALLED SERVICEABLE CYL ASSY. TORQUED,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT. REMOVED #3 CYL. INSTALLED SERVICEABLE CYL ASSY. TORQUED,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,REMOVED #3 CYL. INSTALLED SERVICEABLE CYL ASSY. TORQUED,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,REMOVED #3 CYL. INSTALLED SERVICEABLE CYL ASSY. TORQUED,ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,REMOVED #3 CYL. INSTALLED SERVICEABLE CYL ASSY. TORQUED,True,True,none,none,True
100080,raw,"ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT. DISASSEMBLED #1, 2, 4 EXHAUST VALVES, REAMED GUIDES IAW","ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT. DISASSEMBLED #1, 2, 4 EXHAUST VALVES, REAMED GUIDES IAW",ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,"DISASSEMBLED #1, 2, 4 EXHAUST VALVES, REAMED GUIDES IAW",ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,"DISASSEMBLED #1, 2, 4 EXHAUST VALVES, REAMED GUIDES IAW",ENGINE STARTED RUNNING ROUGH & VIBRATING A LOT.,"DISASSEMBLED #1, 2, 4 EXHAUST VALVES, REAMED GUIDES IAW",True,True,none,none,True
100081,raw,#2 INTAKE LEAKS. REPLACED GASKET.,#2 INTAKE LEAKS. REPLACED GASKET.,#2 INTAKE LEAKS.,REPLACED GASKET.,#2 INTAKE LEAKS.,REPLACED GASKET.,#2 INTAKE LEAKS.,REPLACED GASKET.,True,True,none,none,True
100082,raw,#4 INTAKE LEAKS. REPLACED GASKET.,#4 INTAKE LEAKS. REPLACED GASKET.,#4 INTAKE LEAKS.,REPLACED GASKET.,#4 INTAKE LEAKS.,REPLACED GASKET.,#4 INTAKE LEAKS.,REPLACED GASKET.,True,True,none,none,True
100083,raw,#3 INTAKE TUBE GASKET IS LEAKING. REPLACED GASKET.,#3 INTAKE TUBE GASKET IS LEAKING. REPLACED GASKET.,#3 INTAKE TUBE GASKET IS LEAKING.,REPLACED GASKET.,#3 INTAKE TUBE GASKET IS LEAKING.,REPLACED GASKET.,#3 INTAKE TUBE GASKET IS LEAKING.,REPLACED GASKET.,True,True,none,none,True
100084,raw,#3 & 4 ROCKER COVER GASKETS ARE LEAKING. REPLACED GASKETS.,#3 & 4 ROCKER COVER GASKETS ARE LEAKING. REPLACED GASKETS.,#3 & 4 ROCKER COVER GASKETS ARE LEAKING.,REPLACED GASKETS.,#3 & 4 ROCKER COVER GASKETS ARE LEAKING.,REPLACED GASKETS.,#3 & 4 ROCKER COVER GASKETS ARE LEAKING.,REPLACED GASKETS.,True,True,none,none,True
100085,raw,"ENGINE WOULD NOT START. STARTED ENGINE, LEANED MIXTURE TO CLEAN SPARK PLUGS. MA","ENGINE WOULD NOT START. STARTED ENGINE, LEANED MIXTURE TO CLEAN SPARK PLUGS. MA",ENGINE WOULD NOT START.,"STARTED ENGINE, LEANED MIXTURE TO CLEAN SPARK PLUGS. MA",ENGINE WOULD NOT START.,"STARTED ENGINE, LEANED MIXTURE TO CLEAN SPARK PLUGS. MA",ENGINE WOULD NOT START.,"STARTED ENGINE, LEANED MIXTURE TO CLEAN SPARK PLUGS. MA",True,True,none,none,True
100086,raw,#2 INTAKE IS LEAKING. REMOVED & REPLACED #2 INTAKE GASKET.,#2 INTAKE IS LEAKING. REMOVED & REPLACED #2 INTAKE GASKET.,#2 INTAKE IS LEAKING.,REMOVED & REPLACED #2 INTAKE GASKET.,#2 INTAKE IS LEAKING.,REMOVED & REPLACED #2 INTAKE GASKET.,#2 INTAKE IS LEAKING.,REMOVED & REPLACED #2 INTAKE GASKET.,True,True,none,none,True
100087,raw,"TOP FRONT R/H BAFFLE, BAFFLE SEAL RIVET PULLED THROUGH. DRILLED OUT RIVET & INSTALLED SCREW & NUT TO ATTACH R/H","TOP FRONT R/H BAFFLE, BAFFLE SEAL RIVET PULLED THROUGH. DRILLED OUT RIVET & INSTALLED SCREW & NUT TO ATTACH R/H","TOP FRONT R/H BAFFLE, BAFFLE SEAL RIVET PULLED THROUGH.",DRILLED OUT RIVET & INSTALLED SCREW & NUT TO ATTACH R/H,"TOP FRONT R/H BAFFLE, BAFFLE SEAL RIVET PULLED THROUGH.",DRILLED OUT RIVET & INSTALLED SCREW & NUT TO ATTACH R/H,"TOP FRONT R/H BAFFLE, BAFFLE SEAL RIVET PULLED THROUGH.",DRILLED OUT RIVET & INSTALLED SCREW & NUT TO ATTACH R/H,True,True,none,none,True
100088,raw,ROCKER BOX COVER SCREWS LOOSE. TIGHTENED SCREWS.,ROCKER BOX COVER SCREWS LOOSE. TIGHTENED SCREWS.,ROCKER BOX COVER SCREWS LOOSE.,TIGHTENED SCREWS.,ROCKER BOX COVER SCREWS LOOSE.,TIGHTENED SCREWS.,ROCKER BOX COVER SCREWS LOOSE.,TIGHTENED SCREWS.,True,True,none,none,True
100089,raw,#2 INDUCTION TUBE GASKET LEAKING. REMOVED & REPLACED #2 INDUCTION TUBE GASKET.,#2 INDUCTION TUBE GASKET LEAKING. REMOVED & REPLACED #2 INDUCTION TUBE GASKET.,#2 INDUCTION TUBE GASKET LEAKING.,REMOVED & REPLACED #2 INDUCTION TUBE GASKET.,#2 INDUCTION TUBE GASKET LEAKING.,REMOVED & REPLACED #2 INDUCTION TUBE GASKET.,#2 INDUCTION TUBE GASKET LEAKING.,REMOVED & REPLACED #2 INDUCTION TUBE GASKET.,True,True,none,none,True
100090,raw,#2 & 4 ROCKER COVERS ARE LEAKING. REMOVED & REPLACED GASKETS.,#2 & 4 ROCKER COVERS ARE LEAKING. REMOVED & REPLACED GASKETS.,#2 & 4 ROCKER COVERS ARE LEAKING.,REMOVED & REPLACED GASKETS.,#2 & 4 ROCKER COVERS ARE LEAKING.,REMOVED & REPLACED GASKETS.,#2 & 4 ROCKER COVERS ARE LEAKING.,REMOVED & REPLACED GASKETS.,True,True,none,none,True
100091,raw,#1 INTAKE LEAKING. REMOVED & REPLACED #1 INTAKE GASKET W/ NEW.,#1 INTAKE LEAKING. REMOVED & REPLACED #1 INTAKE GASKET W/ NEW.,#1 INTAKE LEAKING.,REMOVED & REPLACED #1 INTAKE GASKET W/ NEW.,#1 INTAKE LEAKING.,REMOVED & REPLACED #1 INTAKE GASKET W/ NEW.,#1 INTAKE LEAKING.,REMOVED & REPLACED #1 INTAKE GASKET W/ NEW.,True,True,none,none,True
100092,raw,#3 & 4 ROCKER COVERS LEAKING. REMOVED & REPLACED #3 & 4 ROCKER COVER GASKETS W/ NEW.,#3 & 4 ROCKER COVERS LEAKING. REMOVED & REPLACED #3 & 4 ROCKER COVER GASKETS W/ NEW.,#3 & 4 ROCKER COVERS LEAKING.,REMOVED & REPLACED #3 & 4 ROCKER COVER GASKETS W/ NEW.,#3 & 4 ROCKER COVERS LEAKING.,REMOVED & REPLACED #3 & 4 ROCKER COVER GASKETS W/ NEW.,#3 & 4 ROCKER COVERS LEAKING.,REMOVED & REPLACED #3 & 4 ROCKER COVER GASKETS W/ NEW.,True,True,none,none,True
100093,raw,#1 ROCKER COVER IS LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,#1 ROCKER COVER IS LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,#1 ROCKER COVER IS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,#1 ROCKER COVER IS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,#1 ROCKER COVER IS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,True,True,none,none,True
100094,raw,L/H ENG #4 CYL INTAKE GASKET IS LEAKING. REMOVED & REPLACED #4 INTAKE GASKET W/ NEW.,L/H ENG #4 CYL INTAKE GASKET IS LEAKING. REMOVED & REPLACED #4 INTAKE GASKET W/ NEW.,L/H ENG #4 CYL INTAKE GASKET IS LEAKING.,REMOVED & REPLACED #4 INTAKE GASKET W/ NEW.,L/H ENG #4 CYL INTAKE GASKET IS LEAKING.,REMOVED & REPLACED #4 INTAKE GASKET W/ NEW.,L/H ENG #4 CYL INTAKE GASKET IS LEAKING.,REMOVED & REPLACED #4 INTAKE GASKET W/ NEW.,True,True,none,none,True
100095,raw,ROCKER BOX COVER SCREWS LOOSE. TIGHTENED SCREWS.,ROCKER BOX COVER SCREWS LOOSE. TIGHTENED SCREWS.,ROCKER BOX COVER SCREWS LOOSE.,TIGHTENED SCREWS.,ROCKER BOX COVER SCREWS LOOSE.,TIGHTENED SCREWS.,ROCKER BOX COVER SCREWS LOOSE.,TIGHTENED SCREWS.,True,True,none,none,True
100096,raw,#4 ROCKER COVER LEAKING. REMOVED & REPLACED #4 ROCKER COVER GASKET.,#4 ROCKER COVER LEAKING. REMOVED & REPLACED #4 ROCKER COVER GASKET.,#4 ROCKER COVER LEAKING.,REMOVED & REPLACED #4 ROCKER COVER GASKET.,#4 ROCKER COVER LEAKING.,REMOVED & REPLACED #4 ROCKER COVER GASKET.,#4 ROCKER COVER LEAKING.,REMOVED & REPLACED #4 ROCKER COVER GASKET.,True,True,none,none,True
100097,raw,#2 OIL RETURN LINE HOSE CLAMP IS LOOSE. TIGHTENED HOSE CLAMP.,#2 OIL RETURN LINE HOSE CLAMP IS LOOSE. TIGHTENED HOSE CLAMP.,#2 OIL RETURN LINE HOSE CLAMP IS LOOSE.,TIGHTENED HOSE CLAMP.,#2 OIL RETURN LINE HOSE CLAMP IS LOOSE.,TIGHTENED HOSE CLAMP.,#2 OIL RETURN LINE HOSE CLAMP IS LOOSE.,TIGHTENED HOSE CLAMP.,True,True,none,none,True
